column_id	line_number	text
header		ʈʂʰɯ˧ne˧-ʝi˥ ʈʂʰv̩˩ ₂
left	1	<b>ʈʂʰɯ˧ne˧-ʝi˥</b> /ʈʂʰɯ˧ne˧ʝi˥/ tee
left	2	niq yi
left	3	ADVERB Tone: H# Thus, in this way.
left	4	这样，这么 Ainsi, de cette façon (adverbe
left	5	de manière). ¶ ʈʂʰɯ˧ne˧-ʝi˥ | le˧-ʐwɤ˩!
left	6	This is how it’s said! 是这样讲的！ c’est
left	7	comme ça qu’on dit ! ¶ ʈʂʰɯ˧ne˧-ʝi˥ | le˧-
left	8	pi˥! This is how it’s said! 是这样说的！
left	9	c’est comme ça qu’on parle ! ¶ ʈʂʰɯ˧ne˧-ʝi˥
left	10	| le˧-ʝi˥! This is how it’s done! 是这样做
left	11	的！ c’est comme ça qu’on fait !
left	12	<b>ʈʂʰɯ˧qɑ˧</b> /ʈʂʰɯ˧qɑ˧/ teegha
left	13	ADVERB Together. 一起 Ensemble.
left	14	<b>ʈʂʰɯ˧-qo˧</b> /ʈʂʰɯ˧qo˧/ teegho
left	15	ADVERB Tone: M Here. 这里 Ici, à cet
left	16	endroit-ci.
left	17	<b>ʈʂʰɯ˧-sɯ˩-kv̩˩</b> /ʈʂʰɯ˧sɯ˩kv̩˩/
left	18	teesigu
left	19	PRONOUN Tone: -L 3rd person plural.
left	20	他们 3e personne du pluriel. ¶ ʈʂʰɯ˧-sɯ˩-
left	21	kv̩˩-bv̩˩ | mɤ˧-sɯ˥! (We) don’t know
left	22	about their business! / (We) are not privy
left	23	to their family affairs! 我们不知道他们的
left	24	事！ On ne connaît pas leurs histoires !
left	25	<b>ʈʂʰɯ˧ʂo˧</b> /ʈʂʰɯ˧ʂo˧/ teesho
left	26	ADVERB Tone: M This morning. 今天
left	27	早上 Ce matin (à partir du petit matin).
left	28	<b>ʈʂʰɯ˧tɕi˩</b> /ʈʂʰɯ˧tɕi˩/ teejie
left	29	PRONOUN Tone: L# Third-person plu-
left	30	ral pronoun. 他们 Pronom de troisième
left	31	personne pluriel.
left	32	<b>ʈʂʰɯ˧=zɯ˩</b> /ʈʂʰɯ˧zɯ˩/ teessi
left	33	PRONOUN Tone: L# Dual third-person
left	34	pronoun: the two of them. 他们两个
left	35	Pronom de troisième personne duel : eux
left	36	deux.
left	37	ʈʂʰv̩˧ /ʈʂʰv̩˧/ chu
left	38	<b>NOUN</b> Tone: M Breakfast. 早 饭
left	39	Repas du matin/ petit déjeuner. ¶ ʈʂʰv̩˧
left	40	dzɯ˧(-ze˩) to have breakfast, to eat
right	1	breakfast 吃早饭 prendre le petit déjeuner
right	2	¶ bæ˧qʰæ˧ ʈʂʰv̩#˥ The breakfast shared
right	3	when coming back from the cremation
right	4	ceremony. Guests stop at the house of
right	5	the deceased, where they are offered
right	6	breakfast before they set home. 丧 礼
right	7	早餐：参加火葬仪式的人留在去世的
right	8	人家，一起吃一点早饭再回家。 le petit
right	9	déjeuner qu’on prend au retour de la cérémo-
right	10	nie de crémation : revenant du lieu où a eu
right	11	lieu la crémation, les invités, en nombre re-
right	12	lativement restreint, font une pause dans la
right	13	maison du défunt, où on leur offre une colla-
right	14	tion avant qu’ils ne s’en retournent.
right	15	<b>ʈʂʰv̩˧˥</b> /ʈʂʰv̩˧˥/ chuq
right	16	VERB Tone: MH To add water, to pour
right	17	extra water. 掺和 Ajouter de l’eau, ver-
right	18	ser de l’eau. ¶ le˧-ʈʂʰv̩˧-ze˥ ACCOMP _ PFV
right	19	accomp _ pfv ACCOMP _ PFV ¶ dʑɯ˩
right	20	ʈʂʰv̩˩˥ to add water (e.g. in a pot) 加水
right	21	（如：往锅里添加水） ajouter de l’eau
right	22	(dans une marmite, …)
right	23	<b>ʈʂʰv̩˩ ₁</b> /ʈʂʰv̩˩˥/ chuq
right	24	VERB Tone: L To complete, to finish.
right	25	完成 Achever, terminer. ¶ le˧-ʈʂʰv̩˩-se˩
right	26	ACCOMP _ CMPL 完成了 ACCOMP _ CMPL
right	27	¶ tsʰi˧-ɲi˧-bv̩˧ | lo˧ | le˧-ʈʂʰv̩˩! | le˧-
right	28	se˩-ze˩! Today’s work is completed! It’s
right	29	finished! 今天的工作完成了！就算完工
right	30	了吧！ Le travail d’aujourd’hui… on tourne
right	31	la page ! Il est fini !
right	32	<b>ʈʂʰv̩˩ ₂</b> /ʈʂʰv̩˩˥/ chuq
right	33	<b>VERB</b> Tone: L To set aside, to set apart,
right	34	to distinguish. 除开 Mettre à part. ¶
right	35	gɤ˩-ʈʂʰv̩˧, | mv̩˩-ʈʂʰv̩˧-tsæ˩-ɲi˩ to set
right	36	aside, to distinguish, not to mix 不算在
right	37	里面、不算在一起 laisser à part, distin-
right	38	guer, ne pas mettre ensemble, ne pas fourrer
right	39	dans le même sac ¶ no˧-bv̩˧ | gɤ˩-ʈʂʰv̩˧! |
right	40	njɤ˧-bv̩˧, | mv̩˩-ʈʂʰv̩˧! Your stuff belongs
right	41	to you; and mine belongs to me! 你的算
right	42	你的，我的算我的！ Ce qui est à toi est à
right	43	toi ; ce qui est à moi est à moi !
footer		303
