column_id	line_number	text
header		[58]
single	1	<b>कुड़ती</b>(kurhti)nf:Shirt;bodice;blouse.अँगिया,चोली, कमीज
single	2	<b>कुड़तो</b>(kurhto)nm:Loose outer garment;long robe. लम्बी कमीज़,कुरता
single	3	<b>कुड़नू</b>(kurhNu)v:Grieve;feel sad;mourn.शोक मनाना,उदास होना,विलाप करना
single	4	<b>कुड़म</b>(kurham)nm:Father of son-in-law/daughter in law.समधी
single	5	<b>कुड़माई</b>(kurhmaai)nf:Betrothal;engagement. सगाई,वाग्दान,मँगनी
single	6	<b>कुड़यामू</b>(kurhiyaamu)adj.Feminine;pertaining to womenस्त्रियोचित
single	7	<b>कुड़ान</b>(kurhaan)nm: A tribal recipe of cheese. पनीर
single	8	<b>कुड़ी</b>(kurhi)nf:Girl;daughter;female child. लड़की,बेटी,,बालिका,पुत्री
single	9	<b>कुतब</b>(qutab) A.1.nm:North pole. क़ुतुब,उत्तरी ध्रुव
single	10	2.Hermit;saint;recluse;eremite. तपस्वी,मुनि,संत
single	11	<b>कुतरनू</b>(kutarnu) v:Cut;gnaw;pare.कुतरना,दांत से नोचना
single	12	<b>कुती</b>(kuti)nf:Bitch;female dog. कुतिया
single	13	adj.Quarrelsome female झगड़ालू महिला
single	14	<b>कुतेयम</b>(kuteyam)nm:Petulance;bad temper.चिडचिडा ,धेर्यशून्य
single	15	<b>कुतो</b>(kuto)nm:Dog;hound;mongrel.कुत्ता,भेड़िए की जाति का एक पशु
single	16	adj.Low and mean person. नीच अधर्मी मनुष्य,लोभी और तुच्छ व्यक्ति
single	17	<b>कुंद</b>(kund)P.adj.Blunt;dull;sluggish.कुंद,मंद बुद्धि का,आलसी,निष्क्रिये,कुंठित
single	18	<b>कुद</b>(kud)v:(you) Jump/leap/hop! तुम नाचो, कूदो !
single	19	<b>कुदणू</b>(kudnu)v:To jump/dance/pounce/rejoice. कूदना,उछलना,नाचना,
single	20	<b>कुदरत</b>(qudrat)n:Nature;supreme power;God प्रकृति,निसर्ग,ईश्वरीय शक्ति
single	21	<b>कुदरती</b>(qudrati)adj.Natural;spontaneous.प्राकृतिक,स्वभाविक,जन्मजात
single	22	<b>कुदाड़ो</b>(kudaarho)nm:Jump;dance;jubiliation. कूद,छलांग, आनंदोत्सव
single	23	<b>कुनाळी</b>(kuNaali)nf:An earthen bowl.मिट्टी का बना गोल पात्र
single	24	<b>कुनाळो</b>(kuNaalo)nm: kneading trough. Large basin. बड़ा पात्र,थाला
single	25	<b>कुनी</b>(kuNi)nf:Small earthen cooking pot. मिट्टी की छोटी पतीली
single	26	<b>कुनेन</b>(kuNain)nf:E.Quinine;cinchona alkaloid used in malaria.
single	27	कुनैन,एक कुनैन नामक औषधि जो मलेरिया ज्वर की दवा है
single	28	<b>कुप्पो</b>(kuppo)nm:1.Water-containe;bladder.कुप्पा,चमड़े का थैला, जलपात्र
single	29	2.Hornet's nest, Honey comb. भिडों का छत्ता, मधुमक्खी का छत्ता
