column_id	line_number	text
left	1	<b>улгаптын</b> <i>С-Б, Тнг, З, Алд</i>
left	2	<i>уст.</i> приноше́ние, же́ртва; <i>см.</i>
left	3	<b>хулгаптын</b> 2.
left	4	<b>улгӣ-мӣ</b> (<i>3 л.</i> <b>улгӣран</b>) <i>П-Т</i>
left	5	суши́ть; <i>см.</i> <b>олгӣ-мӣ</b> I 1.
left	6	<b>улгилчикэ</b> <i>З, Тнг</i> мизи́нец;
left	7	<i>см.</i> <b>ника̄кӣ</b>.
left	8	<b>улгиӯн</b> <i>И</i> крюк (<i>для подвеши-</i>
left	9	<i>вания детской люльки</i>); <i>см.</i> <b>ул-</b>
left	10	<b>гувӯн</b>.
left	11	<b>улгу-мӣ</b> I (<i>3 л.</i> <b>улгурэн</b>) <i>Е,</i>
left	12	<i>С-Б</i> говори́ть; <i>см.</i> <b>гун-мӣ</b>.
left	13	<b>улгу-мӣ</b> II <i>И</i> встать на дыбы́.
left	14	<b>улгувӯн</b> (<i>вин. п.</i> <b>улгувӯнма</b>)
left	15	<i>П-Т, Н, С-Б</i> крюк (<i>для подвеши-</i>
left	16	<i>вания детской люльки</i>). <i>Ср.</i> <b>ул-</b>
left	17	<b>гиӯн, улгуӯн</b>.
left	18	<b>улгукӣ</b> (<i>вин. п.</i> <b>улгукӣвэ</b>)
left	19	<i>П-Т, Н, Е, И, С, З, Алд, Хнг</i>
left	20	<i>зоол.</i> бурунду́к. <i>Ср.</i> <b>улкӣчэ̄н,</b>
left	21	<b>ургукӣ</b>.
left	22	[<i>Ульч</i> <b>улди,</b> <i>Нан</i> <b>улги</b>].
left	23	<b>улгукта</b> 1) <i>П-Т, Н, Е, И, З</i>
left	24	тростни́к; 2) <i>Урм</i> оре́х.
left	25	[<i>Ульч</i> <b>холгокта,</b> <i>Нан</i> <b>холдякта</b>
left	26	<i>тростни́к</i>].
left	27	<b>улгумӣ-мӣ</b> (3 <i>л.</i> <b>улгумӣрэн</b>)
left	28	<i>Алд, Учр, Урм, Сх</i> 1) вы́молвить;
left	29	2) спроси́ть, спра́шивать; <i>см.</i> <b>хан-</b>
left	30	<b>нгӯкта-мӣ</b>.
left	31	<b>улгумӣт-мӣ</b> <i>Учр</i> договори́ться;
left	32	<i>см.</i> <b>гӯлды̄-мӣ</b>.
left	33	<b>улгумэ̄т-мӣ</b> 1) <i>Брг</i> слу́шать
left	34	расска́з; <i>см.</i> <b>до̄лча̄т-мӣ;</b> 2) <i>Е,</i>
left	35	<i>С-Б</i> разгова́ривать, бесе́довать;
left	36	<i>см.</i> <b>улгучэ̄мэ̄т-мӣ</b> 1.
left	37	<b>улгумэ̄чин</b> <i>Е, С-Б</i> бесе́да; <i>см.</i>
left	38	<b>улгучэ̄мэ̄чин</b>.
left	39	<b>улгун-мӣ</b> (<i>3 л.</i> <b>улгунан</b>) <i>П-Т,</i>
left	40	<i>Н, С-Б</i> пове́сить на крюк (<i>дет-</i>
left	41	<i>скую люльку</i>).
left	42	<b>улгунча-мӣ</b> <i>П-Т, Н, С-Б</i> ви-
left	43	се́ть на крюке́ (<i>о детской люльке</i>).
left	44	<b>улгур</b> (<i>вин. п.</i> <b>улгурвэ</b>) 1) рас-
left	45	ска́з; 2) сообще́ние, докла́д; 3) пре-
left	46	да́ние; 4) <i>И, Нрч, З</i> сло́во, речь;
left	47	<i>см.</i> <b>турэ̄н</b> 2.
left	48	[<i>Сол</i> <b>улигер</b> ска́зка; <i>Нег</i> <b>улгуй,</b>
left	49	<i>Монг</i> <b>улигер</b> расска́з; преда́-
left	50	ние].
left	51	<b>улгур-мӣ</b> (<i>3 л.</i> <b>улгурэн</b>) <i>Н,</i>
left	52	<i>Алд, Учр, Урм, А, Чмк, Сх</i> рас-
right	1	сказа́ть; ◊ <b>улгуривкӣ сивуна-</b>
right	2	<b>мат</b> <i>Сх</i> он ворчи́т.
right	3	<b>улгурис!</b> <i>Алд</i> здоро́во!; <i>см.</i> <b>до-</b>
right	4	<b>рово</b>.
right	5	<b>улгурӣт-мӣ</b> <i>И</i> спле́тничать.
right	6	<b>улгуричӣ</b> <i>И</i> просла́вившийся.
right	7	<b>улгуркэ̆н</b> <i>П-Т, З, Учр, Урм,</i>
right	8	<i>А, Сх</i> 1) небольшо́й расска́з;
right	9	2) слу́чай из жи́зни.
right	10	<b>улгуӯн</b> <i>С-Б</i> крюк (<i>для подве-</i>
right	11	<i>шивания люльки</i>); <i>см.</i> <b>улгувӯн</b>.
right	12	<b>улгучэмнгӯ</b> <i>Тнг, Алд см.</i>
right	13	<b>улгучэ̄мнӣ</b>.
right	14	<b>улгучэ̄мнӣ</b> <i>П-Т, Н, Е, И</i> рас-
right	15	ска́зчик. <i>Ср.</i> <b>улгучэ̄мнгӯ</b>.
right	16	<b>улгучэ̄мэ̄т-мӣ</b> 1) <i>П-Т, Н, Е,</i>
right	17	<i>И, Тнг, Алд, Учр</i> разгова́ривать,
right	18	бесе́довать; 2) <i>Урм</i> крича́ть (<i>о</i>
