column_id	line_number	text
header		ក
header		CONTEMPORARY CAMBODIAN
header		កង
left	1	ក neck; collar
left	2	កក neck
left	3	កជើង ankle
left	4	កដៃ wrist
left	5	កត្រង់ straight high collar
left	6	ក៏ also, so, then
left	7	v. + ក៏ + v. go ahead and + v., let's
left	8	+ v. then!
left	9	ទៅក៏ទៅ let's go
left	10	v. + ក៏ + v. + ទៅ
left	11	go ahead and + v., it's
left	12	all right if (you) + v.
left	13	ទៅក៏ទៅទៅ
left	14	if you want to go, go
left	15	ahead
left	16	vp + ក៏ដូច + neg. + vp +ដែរ
left	17	it doesn't matter whether
left	18	(you) + vp
left	19	ទៅក៏ដូចមិនទៅដែរ
left	20	it doesn't matter whether
left	21	you go or not
left	22	ក៏ដូច... ដែរ all ... s are alike
left	23	(question word)
left	24	...ក៏...ដែរ any
left	25	...ក៏ដោយ...ក៏ដោយ
left	26	whether ... or ...
left	27	ក៏បាន all right, is O.K., will
left	28	do
left	29	អញ្ចឹងក៏បាន
left	30	that's all right
left	31	ក៏ប៉ុន្តែ however
left	32	...ក៏មាន even, it sometimes hap-
left	33	pens that...
left	34	ក៏ម្យ៉ាងដែរ that's one way
right	1	ក៏សឹងមាន it's possible that ...
right	2	(exists), it happens that
right	3	ក៏ហីទៅ if not... it's all right,
right	4	too bad
right	5	clause + ក៏ហីចុះ
right	6	it's all right if (you)
right	7	don't + v., who cares?,
right	8	to heck with it, too bad
right	9	នឹង...ក៏ទេដែរ either, neither
right	10	ក to add, build, form
right	11	កសាង to build
right	12	កក coagulated, congealed,
right	13	frozen, countless, many,
right	14	crowded
right	15	កកកុញ a lot, countless, crowded,
right	16	many
right	17	បាយកក cold rice, leftovers
right	18	(cooked rice)
right	19	កក់ to wash, soak; to make a
right	20	deposit
right	21	កក់ក្តៅ to become warm; comfort;
right	22	affectionately
right	23	កក់សក់ to wash the hair
right	24	កកាយ to scratch like a chicken
right	25	or dig like a dog
right	26	កកូរ to stir (something) about,
right	27	name of a kind of stew
right	28	កកូរកកាយ to search for (by moving
right	29	things around)
right	30	កក្រើក to rumble, tremble
right	31	កក្រើកដី earthquake, the ground
right	32	shakes and trembles
right	33	កក្រោះ dry, flat taste
right	34	កក្កដា July
right	35	កង to carry (held up to the
footer		1
