column_id	line_number	text
header		Kashmiri-English Dictionary
left	1	patsun (v.m.s.) <b>پژُن</b> to trust (with a loan)
left	2	<i>patsIn' (m.p.,f.s.)</i>
left	3	<i>patsIni (f.p.)</i>
left	4	pazi manI (m.) <b>پزِ منہٕ</b> with sincerity
left	5	p'aTh (p.p.) <b>پیٹھ</b> on, upon
left	6	p'aThi (p.p.) <b>پیٹھٕ</b> from
left	7	paThvA:r' (m.) <b>پٹھوأری</b> a revenue official
left	8	paDA:y (f.) <b>پڑأے</b> studies
left	9	paDur (m.s.) <b>پَڈُر</b> hoof
left	10	<i>paDar (p)</i>
left	11	patI (ad) <b>پتہٕ</b> afterwards
left	12	patllu:n (m.) <b>پتلُون</b> pants
left	13	patangI (m.) <b>پتنگہٕ</b> kite/kites
left	14	patavla:kan (ad) <b>پتولاکن</b> lastly, after all
left	15	path ka:li (ad) <b>پتھ کالہٕ</b> in the past
left	16	pathkun (ad) <b>پتھ کُن</b> backwards
left	17	pan (m.) <b>پَن</b> leaves
left	18	pan (ın.) <b>پَن</b> thread
left	19	panIpo--:pur <b>پنہٕ پونپُر</b> butterfly
left	20	(m.s.) <i>panIpo--:par (p)</i>
left	21	panIvAthIr (m.) <b>پنہٕ ؤتھٕر</b> leaf, leaves
left	22	panc (m.) <b>پَنچ</b> panchayat member
left	23	panca:yat (m.) <b>پنچایت</b> panchayat
left	24	pantsa:h (a) <b>پنژاہ</b> fifty
left	25	pantsA:him (a) <b>پنژأہم</b> fiftieth
left	26	panjI (m.) <b>پنجہٕ</b> paw, claw
left	27	panjIrI (m.) <b>پنجرٕ</b> cage
left	28	panjA:b' ( ) <b>پنجأبی</b> Punjabi
right	1	panda:h (a) <b>پنداہ</b> fifteen
right	2	papun (v.m.s.) <b>پپُن</b> to ripen
right	3	<i>papIn' (m.p.,f.s.)</i>
right	4	<i>papIni (f.p.)</i>
right	5	pampo:sh (m.) <b>پمپوش</b> lotus flower
right	6	pambuch (m.) <b>پمبُچھ</b> lotus seed
right	7	pay (m.) <b>پے</b> address,
right	8	whereabouts
right	9	payun (v.m.s.) <b>پیُن</b> to bake
right	10	<i>payin' (m.p.,f.s.)</i>
right	11	<i>payini (f.p.)</i>
right	12	payga:m (m.) <b>پیغام</b> message
right	13	paylaT (m.) <b>پیلٹ</b> pilot
right	14	par (m.) <b>پَر</b> big hammar
right	15	parkha:vun <b>پرکھاوُن</b> to test
right	16	(v.m.s.) <i>parkha:vIn'</i>
right	17	<i>(m.p.,f.s.)</i>
right	18	<i>parkha:vIni (f.p.)</i>
right	19	parIna:vun <b>پرناوُن</b> to teach
right	20	(v.m.s.) <i>parIna:vIn'</i>
right	21	<i>(m.p.,f.s.)</i>
right	22	<i>parIna:vIni (f.p.)</i>
right	23	parvardiga:r <b>پروردِگار</b> God
right	24	(m.)
right	25	parIva:y (m.) <b>پرواے</b> care, concern
right	26	par'un (m.s.) <b>پر یُن</b> sieve
right	27	<i>parin' (p)</i>
right	28	parun (v.m.s.) <b>پرُن</b> to read
right	29	<i>pArIn' (m.p.f.s.)</i>
right	30	<i>parIni (f.p.)</i>
right	31	parganI (m.) <b>پرگنہٕ</b> province,
right	32	subdivision
right	33	parcu:n (m.) <b>پرچون</b> retail
footer		66
