column_id	line_number	text
header		ភ្ញាក់
header		CONTEMPORARY CAMBODIAN
header		ភ្លួក
left	1	<b>ភ្ញាក់</b> to get up, wake up; to be
left	2	surprised, be startled
left	3	<b>ភ្ញាក់ខ្លួន</b> to come to reality; to be
left	4	awakened
left	5	<b>ភ្ញាក់ផ្អើល</b> to be startled, be
left	6	surprised
left	7	<b>ភ្ញាស់</b> to hatch; to incubate
left	8	<b>យើងភ្ញាស់(បង្កេីត)គំរោងការណ៏មួយ។</b>
left	9	We hatch a plan.
left	10	<b>ភ្ញី</b> a kind of ornamentation
left	11	<b>ភ្ញៀវ</b> guest
left	12	<b>ភ្ញៀវកិត្តិយស</b> guest of honor
left	13	<b>ភ្ញៀវពន្លឺ</b> guest
left	14	<b>បន្ទប់ទទួលភ្ញៀវ</b> living room
left	15	<b>ភ្នក</b> to think
left	16	<b>នឹកភ្នក</b> to think
left	17	<b>ភ្នក់</b> place for building a fire
left	18	<b>ភ្នក់ភ្លើង</b> bonfire
left	19	<b>ភ្នង</b> Phnong (name of a
left	20	montagnard tribe, general-
left	21	ly used to mean montagnards
left	22	or savages but with
left	23	derogatory meaning)
left	24	<b>ភ្នាក់ងារ</b> agent, employee
left	25	<b>ភ្នាក់ងារយកការសម្ងាត់</b>
left	26	secret agent, spy
left	27	<b>ទីភ្នាក់ងារ</b> agency
left	28	<b>ភ្នាក់ដៃ</b> armrest
left	29	<b>ភ្នាល់</b> to bet, wager
left	30	<b>ភ្នែក</b> eye
left	31	<b>ភ្នែកងងិត</b> failing vision
left	32	<b>ភ្នែកបន្ទោល</b> lightning (<b>ផ្លេកបន្ទោរ</b>)
left	33	<b>ភ្នែកស្រលៀង</b> squint-eyed, lazy eye
left	34	<b>ភ្នែកស្រលៀងចូលគ្នា</b> cross-eyed
left	35	<b>កន្ទុយភ្នែក</b> the corners of the eyes
left	36	<b>ចោលកន្ទុយភ្នែក</b> to glance
left	37	<b>ដាច់កន្ទុយភ្នែក</b> far away
left	38	<b>ផុតកន្ទុយភ្នែក</b> far away
left	39	<b>ចិញ្ចើមភ្នែក</b> eyebrow
left	40	<b>ត្របកភ្នែក</b> eyelid
left	41	<b>ប្រស្រីភ្នែក</b> iris (of the eyes)
left	42	<b>រង្វង់ភ្នែក</b> brow-bone (of the eye)
right	1	<b>ឱយភ្នែក</b> to signal with the eyes,
right	2	wink
right	3	<b>ភ្នែន</b> to sit crosslegged
right	4	<b>ភ្នំ</b> hill, mountain
right	5	<b>ភ្នំគូលែន</b> Mount Koulen (resort in
right	6	Battambang)
right	7	<b>ភ្នំទំពរ</b> Mount Tompor
right	8	<b>ភ្នំបូកគោ</b> Mount Bokor (resort in
right	9	Kompot)
right	10	<b>ភ្នំពេញ</b> Phnom Penh (capital of
right	11	Khmer Republic)
right	12	<b>ភ្នំឱរ៉ាល់</b> Mount Oral (highest moun-
right	13	tain in Cambodia)
right	14	<b>ភ្លក្ស</b> to sample, taste, try
right	15	(said of food)
right	16	<b>ភ្លា</b> raw meat salad
right	17	<b>ភ្លាត់</b> to deviate, depart from;
right	18	to slip; to be dislocated
right	19	<b>ភ្លាត់ខ្លួន</b> to be trapped
right	20	<b>ភ្លាត់ជើង</b> to trip, slip; to have a
right	21	dislocated joint in the
right	22	leg
right	23	<b>ភ្លាត់ដៃ</b> to have a dislocated joint
right	24	in the arm
right	25	<b>ភ្លាត់ប្លាត</b> to deviate, go away from
right	26	<b>ភ្លាត់មាត់</b> to make a slip of the
right	27	tongue
right	28	<b>ភ្លាត់ស្នៀត</b> to make a mistake
right	29	<b>ភ្លាម</b> at once, right away,
right	30	immediately
right	31	<b>ភ្លាវ</b> flat taste, tasteless
right	32	<b>ភ្លាវមាត់</b> see <b>សាបមាត់</b>
right	33	<b>ភ្លីភ្លើ</b> dumb, foolish, idiotic,
right	34	stupid
right	35	<b>ភ្លឹក</b> to daydream; to lose
right	36	consciousness, pass out,
right	37	be unconscious
right	38	<b>ចាប់ភ្លឹក</b> to have noticed; to notice
right	39	<b>ភ្លឺ</b> bright, light
right	40	<b>ភ្លឺស្រែ</b> dike (dividing the rice
right	41	field, and keeping the
right	42	water in the field)
right	43	<b>ភ្លុក</b> ivory, tusk (elephant)
right	44	<b>ភ្លួក</b> to turn over, crash upside
right	45	down (said of vehicle)
footer		109
