column_id	line_number	text
header		47
header		jiɛr
left	1	<b>jen₂</b> [ɟén] pl. of <b>wɛ̈ɛ̈l₂</b> ten
left	2	<b>jen dïääk</b> [ɟén dⁱá̤á̤k] <i>num</i> thirty
left	3	<b>jen ŋuaan</b> [ɟén ŋᵘáán] <i>num</i>
left	4	fourty
left	5	<b>jen rou</b> [ɟén róᵘ] <i>num</i> twenty
left	6	<b>jen-thɛ̈ɛ̈r</b> pl. of <b>jath-thar</b> court
left	7	<b>jep₁</b> pl. of <b>jëp</b> axe
left	8	<b>jep₂</b> [ɟép] <i>v</i> cut
left	9	<b>jepë</b> [ɟꜜébé̤] pos.pl of <b>jëp</b> axe
left	10	<b>jeth</b> [ɟèt̪] {<b>jiɛɛth</b>} <i>n</i> scorpion
left	11	<b>jïïth</b> [ɟi̤i̤t̪] {<b>jïïthë</b>}
left	12	<b>jeen</b> pos.pl of <b>jath</b> tree, firewood
left	13	<b>jeep</b> [ɟꜜéép] pos.sg of <b>jëp</b> axe
left	14	<b>jë atɛɛr</b> pl. of <b>guän atɛɛr</b> enemy
left	15	<b>jë ceŋ</b> pl. of <b>guän ceŋ</b> resident
left	16	<b>jë cïɛ̈ɛ̈ŋë</b> pl. of <b>guän cïɛ̈ɛ̈ŋë</b>
left	17	host
left	18	<b>jë duar</b> pl. of <b>guän duar</b> hunter
left	19	<b>jë jäl</b> pl. of <b>guän jäl</b> traveler
left	20	<b>jë nhial</b> pl. of <b>guän nhial</b>
left	21	spiritual leader
left	22	<b>jë puɔ̈r</b> pl. of <b>guän puɔ̈r</b> farmer
left	23	<b>jë täth</b> pl. of <b>guän täth</b> potter
right	1	<b>jëjär</b> pl. of <b>guänjäär</b> bush
right	2	dweller
right	3	<b>jëjäär</b> pos.pl of <b>guänjäär</b> bush
right	4	dweller
right	5	<b>jëk</b> [ɟé̤k] <i>v.tr</i> <b>1)</b> find s.m. <b>2)</b> get,
right	6	obtain s.m. <b>3)</b> conceive s.m.
right	7	(<b>jëu</b> find)
right	8	<b>jëp</b> [ɟè̤p] {<b>jeep</b>} <i>n</i> axe <b>jep</b> [ɟep]
right	9	{<b>jepë</b>}
right	10	<b>jëu</b> [ɟé̤u] <i>v.in</i> <b>1)</b> find <b>2)</b> get,
right	11	obtain <b>3)</b> conceive (<b>jëk</b> find
right	12	s.m.)
right	13	<b>jɛth</b> [ɟɛ́t̪] <i>v</i> climb
right	14	<b>jɛ̈l</b> pl. of <b>jääl₂</b> trip, movement
right	15	<b>jɛ̈lë₁</b> pos.pl of <b>jääl₂</b> trip,
right	16	movement
right	17	<b>jɛ̈lë₂</b> pos.sg of <b>jäl₁</b> guest
right	18	<b>Jɛ̈ŋë</b> pos.sg of <b>Jäŋ</b> Dinka
right	19	<b>jɛ̈rë</b> pos.pl of <b>jär₂</b> belch
right	20	<b>jic</b> [ɟíc] {<b>jiɛc</b>} /jii/ <i>n</i> stomach <b>jith</b>
right	21	[ɟìt̪] {<b>jithë</b>}
right	22	<b>jiɛc</b> pos.sg of <b>jic</b> stomach
right	23	<b>jiɛr</b> pos.sg of <b>jiɛɛr</b> shoulder blade
