column_id	line_number	text
left	1	<b>English.</b>
left	2	<b>Able</b>, <i>a.</i> (apt, fit)
left	3	<b>Able</b>, <i>v.n.</i> to be able
left	4	<b>Above</b>, <i>prep.</i>
left	5	<b>About</b>, <i>prep.</i>
left	6	<b>Abridge</b>, <i>v.a.</i>
left	7	<b>Absent</b>, <i>a.</i>
left	8	<b>Absurd</b>, <i>a.</i>
left	9	<b>Accept</b>, <i>v.a.</i>
left	10	<b>Accommodate</b>, <i>v.a.</i>
left	11	   (one's self to cir-
left	12	   cumstances)
left	13	<b>Accomplish</b>, <i>v.a.</i>
left	14	<b>Account</b>, <i>v.a.</i>
left	15	<b>Accustom</b>, <i>v.a.</i>
left	16	<b>Ache</b>, <i>s.</i> (pain,
left	17	   smart)
left	18	<b>Acquaintance</b>, <i>s.</i>
left	19	<b>Across</b>, <i>ad.</i>
left	20	   (athwart)
left	21	<b>Across</b>, <i>ad.</i> (ob-
left	22	   liquely)
left	23	<b>Address</b>, <i>s.</i> (a di-
left	24	   rection)
left	25	<b>Adorn</b>, <i>v.a.</i> (to
left	26	   clean)
left	27	<b>Advantage</b>, <i>s.</i>
left	28	<b>Advise</b>, <i>v.a.</i>
left	29	VOL. VI.
center	1	<b>Circassian.</b>
center	2	<b>وِشْطِه</b> wéshté
center	3	<b>پْسِی شوُنِه</b> psee shooney
center	4	<b>آپْسِه</b> áhpsey
center	5	<b>طْشِیطْلم گِه</b> tshitlem ghey
center	6	<b>طْصْشِی اِفمه</b> t'z'shee-éfmé
center	7	<b>یِه مِپ</b> or <b>تِیه پْشِه واُونِم</b>
center	8	yeeh mep; tipshéh voonem
center	9	<b>ارزارار</b> árzárár
center	10	<b>قابوُلوُ صوغا</b> kábooloo tzoġhá
center	11	<b>یِه زِگِه</b> yeyzeyghey
center	12	<b>اُوشُوهن</b> oohshoohn
center	13	<b>هیسابی شوغا</b> { heesábee }
center	14	                   { shóġha   }
center	15	<b>یِهسِن</b> yéhsén
center	16	<b>مویْ اوزِْزه — وَاط وِی غُوآ</b>
center	17	mouy ûz-zey, wát-we ġhooá
center	18	<b>سوات شِیدا</b> soátsheedá
center	19	<b>بوُطْطِه</b> boottéy
center	20	<b>ناه شه</b> náhshey
center	21	<b>طشِیطله اُوقُودشُوق</b>
center	22	tshítley ookoodshook
center	23	<b>اُوغابُزِینِیشط</b> { ooġhábzee- }
center	24	                   { neesht    }
center	25	<b>فایدَا صوغا</b> fáïdá tsoġhá
center	26	<b>داشِی یِزْواوخ</b> { dáhshee }
center	27	                   { yez-wókh }
right	1	<b>Turkish.</b>
right	2	الملو
right	3	ایده بلمك
right	4	یوقرده
right	5	صانكه — قرردن
right	6	قصالتمق
right	7	ناموجود
right	8	دادسز
right	9	قبول اتمك
right	10	یقشمق
right	11	بنورمك
right	12	حساب اتمك
right	13	الشتمق
right	14	اغری — اجی
right	15	اشنالق
right	16	اكری
right	17	ارقوری
right	18	عنوان — مكتوب
right	19	اوستی
right	20	تمیزلمك
right	21	فایدا
right	22	نصیحت ویرمك
right	23	<i>a</i>
