column_id	line_number	text
header		ܡܫܬܲܘܫܛܵܢܵܐ
header		205
header		ܡܬܲܩܠܘܼܢܹܐ
left	1	to lie at full length. 3) K., to look down in
left	2	token of refusal. Also caus. of all these.
left	3	<b>(m)shershir</b>, cf. <b>ܫܲܚܫܸܚ, ܫܲܠܫܸܚ</b>, 1) to
left	4	spout. 2) to fall as water.
left	5	<b>(m)shertil</b> K., <i>to roll</i>.
left	6	<b>ܡܫܸܬܹܐ</b> see <b>ܫܵܬܹܐ</b>.
left	7	<b>ܡܲܫܬܹܐ</b> <b>mashtî</b>, 1) caus. of <b>ܫܵܬܹܐ</b>. 2) <i>to give</i>
left	8	<i>to drink</i>, with two dir. obj. 3) <i>to irrigate,</i>
left	9	<i>water</i>. 4) <i>to stretch yarn on poles after dipping</i>
left	10	<i>in paste, or the warp in weaving</i>; cf. <b>ܫܲܡܝܵܐ</b>.
left	11	5) <i>to dip a red-hot iron in water.</i>
left	12	<b>(m)shat'is</b>, OS.*, <i>to lay the foundation</i>
left	13	<i>of, to found; to establish</i>.
left	14	<b>ܡܸܫܬܲܗܪܵܢܵܐ</b> Ti., or <b>ܡܸܫܬܲܗܝܸܪܵܢܵܐ</b> U., <b>mishtôhir, shtôhîr</b>,
left	15	OS. Eshtaph., rt. <b>ܝܗܪ</b>, <i>to be proud, to vaunt</i>
left	16	<i>oneself</i>. Agent <b>ܡܸܫܬܲܗܝܸܪܵܢܵܐ</b> <b>shtôhîrânâ</b> U. (Ti.
left	17	<b>' mishta-wîrânâ</b>), <i>proud</i>; <b>-ܘܼܬܵܐ</b> f. <i>pride</i>.
left	18	<b>ܡܸܫܬܘܼܬܵܐ</b> <b>mishtûtâ</b>, OS.*, rt. <b>ܫܬܼܐ</b>, f. 6, 9, <i>a</i>
left	19	<i>feast, banquet</i>.
left	20	<b>ܡܸܫܬܝܼ</b> <b>mishtî</b>, kurd. مشتی, m. 1, <i>fodder</i>.
left	21	<b>ܡܲܫܬܝܵܐ</b> <b>mashtyâ</b> Al., OS., m. 1, <i>a drink,</i>
left	22	<i>beverage</i>, = <b>ܫܸܩܝܵܐ</b> U. Tkh.
left	23	<b>ܡܸܫܬܲܟܼܢܵܢܵܐ</b> <b>mishtékhin</b> Al., (OS. <b>ܡܸܫܬܲܚܢܵܐ</b>) <i>to be</i>
left	24	<i>inflamed with anger &c.</i>, rt. <b>ܫܚܢ</b>), <i>to sigh, to</i>
left	25	<i>snort, breathe heavily</i>, Lidz. 574, Sachau 89.90.
left	26	<b>ܡܫܵܬܸܠ</b> <b>(m)shâtil</b> U., OS. P., <i>to plant small</i>
left	27	<i>plants</i>. See <b>ܫܸܬܠܵܐ</b>.
left	28	<b>ܡܸܫܬܲܡܗܵܢܵܐ</b> <b>mishtam-hânâ</b>, OS.*, of nouns, gram.
left	29	<i>substantive, opp. adjective</i>.
left	30	<b>ܡܸܫܬܲܡܠܝܵܢܵܐ</b> <b>mishtamlê</b> Al., as OS. Eshtaph., rt.
left	31	<b>ܡܠܼܐ</b>, <i>to be fulfilled</i>.
left	32	<b>ܡܸܫܬܵܢܵܐ</b> or <b>ܡܸܫܬܵܢܹܐ</b> <b>mishtân, mishtâni</b> Ti., =
left	33	<b>ܡܸܢܫܲܬܩܲܢ</b>, <i>again</i>.
left	34	<b>ܡܸܫܬܸܩ</b> <b>mashtiq</b>, 1) as OS. Pa., caus. of <b>ܫܬܼܩ</b>.
left	35	2) <i>to silence, to put to silence</i>.
left	36	<b>ܡܸܫܬܵܩ</b> <b>mishtâq</b> Al., arab. turk. مشتاق (cf.
left	37	<b>ܫܘܼܩܵܐ</b>), <i>longing, longing for</i>. <b>ܐܲܝܟܼ ܡܸܫܬܵܩܹܗ</b> m. iwin
left	38	ilê Al., <i>I miss him</i>.
left	39	<b>ܡܵܬ</b> <b>mât</b>, pers. turk. مات, 1) <i>checkmate!</i>
left	40	2) as adj., f. id., <i>astonished</i>; <b>ܡܵܬ ܗܵܘܹܐ</b> <i>to be</i>
left	41	<i>astonished at</i>; <b>ܡܵܬ ܡܝܼܬ</b> met. <i>to die</i>.
left	42	<b>ܡܵܬܵܐ</b> <b>mâtâ, -thâ K., -shâ Ti. Ash.</b>, OS., f. 2<sup>a</sup>,
left	43	pl. in U. often <b>mâ-wâ-t</b>, <i>a village</i>; often <i>the</i>
right	1	<i>country</i> (opp. town); <b>ܒܲܪ ܡܵܬܵܐ</b> <i>a villager, country-</i>
right	2	<i>man, rustic</i>, opp. <b>ܒܲܪ ܡܕܝܼܢ݇ܬܵܐ</b> (see <b>ܚܕܵܐ</b>).
right	3	<b>ܡܵܬܹܐ</b> Sal., see <b>ܡܵܬܵܐ</b>.
right	4	<b>ܡܬܸܐ</b> see <b>ܐܸܬܼܵܐ</b>.
right	5	<b>ܡܬܼܵܐ</b> <b>mtâ-iw</b> Al., = <b>ܡܬܹܐ ܠܹܗ</b>. See <b>ܐܸܬܼܵܐ</b>.
right	6	<b>ܡܲܬܸܒܼ</b> <b>matiw</b> U. K. (A), or <b>ܡܝܼܬܸܒܼ</b> <b>mîtiw</b> or <b>mé-</b>
right	7	Sal. Q. Gaw., or <b>ܡܘܿܬܸܒܼ</b> <b>môtiw</b> Al. TA. as OS.
right	8	Aph.; also <b>ܡܲܬܝܸܒܼ</b> <b>matyîw</b> (esp. in caus. sense),
right	9	1) caus. of <b>ܝܬܸܒܼ</b>. 2) <i>to place, put, lay, set,</i>
right	10	<i>assign, appoint ; to make a decree ; to determine</i>
right	11	(also with <b>ܒܸܢܝܵܢܵܐ</b> or <b>ܚܘܼܛܵܐ</b>). 3) <i>to levy a tax,</i>
right	12	with <b>ܥܲܠ</b> = <i>from</i>. 4) K., absolutely, <i>to camp,</i>
right	13	<i>lodge, put up for the night</i>. 5) <i>to lay down,</i>
right	14	<i>lay aside</i>. 6) <i>to lay up, store up, also with</i>
right	15	<b>ܠܲܓܵܗܹܐ</b>. 7) <i>to compare</i>, foll. by <b>ܒ</b> = <i>with</i>. 8) <i>to</i>
right	16	<i>set right, prepare</i>, Ps. l. 23. 9) <i>to add to, with</i>
right	17	<b>ܥܲܠ</b>. 10) with <b>ܚܸܢܵܢܵܐ</b> <i>to found</i>. <b>ܡܲܬܸܒܼ ܐܝܼܕܵܐ ܥܲܠ</b>
right	18	<i>to lay hands on, ordain &c.</i>; <b>ܡܲܬܸܒܼ ܢܒܼܝܼܵܐ</b> <i>to</i>
right	19	<i>marry</i>, Ezra x. 10; <b>ܡܲܬܸܒܼ ܬܲܒܼܢܵܐ</b> theol. <i>adoption</i>,
right	20	see <b>ܐܲܝܟܼ ܥܲܡܡܹܐ ܠܲܡܬܸܒܼܘܼܟܼܘܿܢ ;ܬܲܒܼܢܵܐ</b> <i>I will make nations</i>
right	21	of thee, Gen. xvii. 6. In some parts of the
right	22	verb, in U., <b>ܒ</b> is often silent, as <b>ܡܲܬܘܼܟܼ</b> <b>matûkh</b>
right	23	or <b>matwûkh</b>, <i>we put</i>, Gram. 133. See <b>ܝܬܸܒܼ, ܐܲܬܼܵܐ,</b>
right	24	<b>ܡܲܘܬܒܼܵܐ, ܡܘܼܬܵܒܼܵܐ, ܡܵܬܹܒܼ</b>.
right	25	<b>ܡܵܬܘܵܐ</b> <b>mâtwâ</b> K., see <b>ܡܵܬܵܐ</b>.
right	26	<b>ܡܬܵܒܹܐ</b> <b>mtâbê</b> K., <i>to find</i>. See <b>ܐܸܬܼܵܐ</b>.
right	27	<b>ܡܸܬܒܲܪܢܵܫܵܢܘܼܬܵܐ</b> <b>mitbar-n'shânûtâ</b>, OS.*, f. <i>the</i>
right	28	<i>Incarnation</i>.
right	29	<b>ܡܲܬܒܸܛ</b> or <b>ܡܲܬܒܸܬ</b> <b>mtâbiṭ, -piṭ</b>, see <b>ܬܒܼܛ</b>, 1) Ti.
right	30	Ash. Al., <i>to look closely</i>, with <b>ܒ</b> or <b>ܠ</b> = <i>at</i>.
right	31	2) Tkh., <i>to make firm</i>. 3) Tkh., <i>to punish</i>.
right	32	<b>ܡܲܬܒܸܬ</b> <b>matbit</b>, 1) caus. of <b>ܬܒܼܬ</b> q.v. 2) Al.,
right	33	<i>to affirm</i>, Lidz. 493.
right	34	<b>ܡܬܲܓܒܸܪ</b> <b>(m)tagbir</b>, fr. <b>ܓܲܒܼܪܵܐ</b>, 1) <i>to rule,</i>
right	35	<i>govern</i> tr. and intr. 2) <i>to provide for</i>. 3) <i>to</i>
right	36	<i>oversee, to manage</i> tr. 4) <i>to support</i>. 5) <i>to lead,</i>
right	37	<i>guide</i>. 6) <i>to steer a ship</i>. 7) <i>to behave, con-</i>
right	38	<i>duct oneself</i>, also <b>ܦܪܵܫܵܐ</b>; v.n. <b>ܡܕܲܒܪܵܢܘܼܬܵܐ</b> <i>board</i>
right	39	<i>of a servant &c.</i>
right	40	<b>ܡܸܬܕܲܡܪܵܢܵܐ</b> <b>mitdamrânâ</b>, OS.*, with <b>ܐܵܬܼܵܐ</b>,
right	41	gram. <i>an interjection</i>.
right	42	<b>ܡܲܬܗܹܐ</b> <b>mat-hê</b> Ti., or <b>ܡܲܬܹܐ</b> <b>matî</b> U., 1) caus.
right	43	of <b>ܬܗܹܐ, ܬܵܗܹܐ</b>. 2) <i>to do as one likes</i>, esp.
right	44	with <b>ܥܲܠ</b>.
right	45	<b>ܡܲܬܘܼ</b> see <b>ܡܲܬܸܒܼ</b>.
