column_id	line_number	text
header		Kashmiri-English Dictionary
left	1	<b>ci:n</b> (n) <b>چیٖن</b> China clay
left	2	<b>ci:rIna:vun</b> <b>چیٖرٕ ناوُن</b> to saw, incise
left	3	(v.m.s.) <i>ci:rIna:vIn'</i>
left	4	(m.p.,f.s.)
left	5	<i>ci:rIna:vIni</i> (f.p.)
left	6	<b>ci:run</b> (vt.) <b>چِیرُن</b> to squeeze
left	7	<b>ci:run</b> (v.m.s.) <b>چیٖرُن</b> to saw, incision
left	8	<i>ci:rIn'</i> (m.p.,f.s.)
left	9	<i>ci:rIni</i> (f.p.)
left	10	<b>ceTin'</b> (f.) <b>چٹیٖنؠٕ</b> sauce
left	11	<b>cumTI</b> (f.) <b>چُمٹہٕ</b> hairpins, tongs
left	12	<b>cust</b> (a) <b>چُسْت</b> smart
left	13	<b>curuTh</b> (m.) <b>چُرٹھ</b> a cigarette
left	14	<b>cuka:vun</b> (vt.) <b>چُکاوُن</b> to pay back,
left	15	higgle-haggle
left	16	<b>cu:~ki</b> (c) <b>چوٗنکہِ</b> because
left	17	<b>con</b> (v.m.s.) <b>چون</b> to drink
left	18	<i>cen'</i> (m.p.,f.s.)
left	19	<i>ceni</i> (f.p.)
left	20	<b>co~cur</b> (m.) <b>چونچُر</b> adder's tongue
left	21	<b>co:~khIra:vun</b> <b>چونکھراوُن</b> to contract,
left	22	(vi.) to squeeze
left	23	<b>co:kI</b> (m.) <b>چوکہٕ</b> kitchen
left	24	<b>co:~cI</b> (n) <b>چونچہٕ</b> ladle
left	25	<b>co:n</b> (pr.m.s.) <b>چون</b> your,yours
left	26	<i>cA:n'</i> (m.p.,f.s.)
left	27	<i>ca:ni</i> (f.p.)
left	28	<b>co:r</b> (a.m.s.) <b>چور</b> stupid, dumb
left	29	<i>cA:r'</i> (m.p.)
left	30	<i>cA:r</i> (f.s.)
left	31	<i>ca:ri</i> (f.p.)
left	32	<b>co:ras</b> (m.) <b>چورَس</b> a square,
left	33	rectangular
right	1	<b>ch</b>
right	2	<b>chAtIr'</b> (f.s.) <b>چھتٕر</b> an umbrella
right	3	<i>chAtIri</i> (p)
right	4	<b>chAtsIra:vun</b> <b>چٔھژراوُن</b> to trouble someone
right	5	(v.m.s.) <i>chAtsIra:vIn'</i>
right	6	(m.p.,f.s.)
right	7	<i>chAtsIra:vIni</i> (f.p.)
right	8	<b>chakIr</b> (f.) <b>چھٕکر</b> a Kashmiri group
right	9	song
right	10	<b>chakun</b> (v.m.s.) <b>چھکُن</b> to scatter, sprinkle
right	11	<i>chakIn'</i> (m.p.,f.s.)
right	12	<i>chakIni</i> (f.p.)
right	13	<b>chakra:vun</b> (vt.) <b>چھکراوُن</b> to scatter
right	14	<b>chakh</b> (v.f.s.) <b>چھَکھ</b> you are
right	15	<b>chaTa~:g</b> (m.) <b>چھٹانگ</b> one fourth of a pav
right	16	<b>chaDI</b> (a.m.) <b>چھڑٕ</b> an unmarried person
right	17	<b>chati:si:</b> (a) <b>چھتیٖسی</b> meanness,
right	18	miserliness
right	19	<b>chatun</b> (vi.) <b>چھَتُن</b> become white,
right	20	to become grey
right	21	<b>chanun</b> (vi.) <b>چھَنُن</b> fall from a mass,
right	22	to be less
right	23	<b>chanun</b> (vi.) <b>چھَنُن</b> be reduced,
right	24	fall from (tree)
right	25	<i>chanIn'</i> (m.p.,f.s.)
right	26	<i>chanIni</i> (f.p.)
right	27	<b>chanIra:vun</b> <b>چھنہٕ راوُن</b> to cut
right	28	(v.m.s.) <i>chanIra:vIn'</i>
right	29	(m.p.,f.s.)
right	30	<i>chanIra:vIni</i> (f.p.)
right	31	<b>charun</b> (vi.) <b>چھَرُن</b> to deficate
right	32	<b>chapun</b> (vi.) <b>چھَپُن</b> to be printed
right	33	<b>chapun</b> (vi.) <b>چھَپُن</b> to scatter
footer		34
