column_id	line_number	text
header		अक ( 2 ) अक
left	1	<b>अंहति</b> (<b>ती</b>) 3. <i>f.</i> A gift.
left	2	<b>अंहस्</b> (<b>हः</b>) 5. <i>n.</i> Sin.
left	3	<b>अंह्रित</b> (<b> ति:</b>) 2. <i>f.</i> A gift.
left	4	<b>अंह्रि</b> (<b>ह्रिः</b>) 2. <i>m.</i> A foot.
left	5	<b>अंह्रि-प</b> (<b>पः</b>) 1. <i>m.</i> A tree.
left	6	<b>अंह्रि-स्कन्ध</b> (<b>न्धः</b>) 1. <i>m.</i> The heel.
left	7	<b>अक</b> (<b>म</b>) <b>अकति</b> 1. <i>a.</i> To wind
left	8	about; with (<b>दूड</b>) <b>अंकते</b> 1. <i>d.</i> to
left	9	mark.
left	10	<b>अक</b> (<b>कः</b>) 1. <i>m.</i> Winding; pain;
left	11	sin.
left	12	<b>अ-कच</b> (<b>चः</b>) 1. <i>m.</i> Name of Ketu,
left	13	the descending node; <i>a.</i> Bald.
left	14	<b>अ-कण्टक</b> (<b>कः-का-कं</b>) <i>a.</i> At ease,
left	15	without thorns or trouble.
left	16	<b>अ-कनिष्ठ</b> (<b>ष्ठः</b>) 1. <i>m.</i> An elder.
left	17	<b>अ-कनिष्ठ-ग</b> (<b>गः</b>) 1. <i>m.</i> A Baudhist
left	18	sage.
left	19	<b>अ-कम्पित</b> (<b>तः</b>) 1. <i>m.</i> The name of
left	20	a Jaina sage; <i>a.</i> Unshaken.
left	21	<b>अ-कर</b> (<b>रः-रा-री-रं</b>) <i>a.</i> Maimed;
left	22	without a hand; free from tax.
left	23	<b>अ-करा</b> (<b>रा</b>) 1. <i>f.</i> Emblic myro-
left	24	balan.
left	25	<b>अ-करणि</b> (<b>णिः</b>) 2. <i>m.</i> Imprecation,
left	26	wishing total disappointment.
left	27	<b>अ-कर्कश</b> (<b>शः-शा-शं</b>) <i>a.</i> Soft.
left	28	<b>अ-कर्ण</b> (<b>णः-णा-णं</b>) <i>a.</i> Deaf.
left	29	<b>अ-कर्त्तन</b> (<b>नः-ना-नं</b>) <i>a.</i> Dwarfish.
left	30	<b>अ-कर्म्मन्</b> (<b>म्मा-म्म</b>) <i>a.</i> Idle, unoccupied.
left	31	<b>अ-कलङ्क</b> (<b>कः-का-कं</b>) <i>a.</i> Clear; sinless.
left	32	<b>अ-कलिका</b> (<b>का</b>) 1. <i>f.</i> Moon light.
left	33	<b>अ-कल्कन</b> (<b>नः-ना-नं</b>) <i>a.</i> Humble.
left	34	<b>अ-कल्य</b> (<b>ल्यः-ल्या-ल्यं</b>) <i>a.</i> Sick.
left	35	<b>अ-कस्मात्</b> <i>adv.</i> Immediately; in-
left	36	stantly.
left	37	<b>अ-काण्ड</b> (<b>ण्डः-ण्डा-ण्डं</b>) <i>a.</i> Sudden;
left	38	unexpected, unlooked for.
right	1	<b>अ-काण्ड-जात</b> (<b>तः-ता-तं</b>) <i>a.</i> Dying
right	2	suddenly after being born.
right	3	<b>अ-कारण</b> (<b>णं</b>) <i>adv.</i> Causelessly.
right	4	<b>अ-काल</b> (<b>लः-ला-लं</b>) <i>a.</i> Irregular, out
right	5	of season, out of due time.
right	6	<b>अ-काल-जलदोदय</b> (<b>यः</b>) 1. <i>m.</i> A fog.
right	7	<b>अ-काल-मेघोदय</b> (<b>यः</b>) 1. <i>m.</i> Idem.
right	8	<b>अ-काल-सह</b> (<b>हः-हा-हं</b>) <i>a.</i> Impatient,
right	9	not holding out.
right	10	<b>अ-किञ्चन</b> (<b>नः-ना-नं</b>) <i>a.</i> Poor.
right	11	<b>अ-किञ्चनता</b> (<b>ता</b>) 1. <i>f.</i> Voluntary
right	12	poverty; destitution.
right	13	<b>अ-कीर्त्ति</b> (<b>र्त्तिः</b>) 2. <i>f.</i> Disgrace, in-
right	14	famy.
right	15	<b>अ-कुतो-भय</b> (<b>यः-या-यं</b>) <i>a.</i> Afraid of
right	16	nothing, entirely fearless.
right	17	<b>अ-कुप्य</b> (<b>प्यं</b>) 1. <i>n.</i> Gold or silver.
right	18	<b>अ-कुल</b> (<b>लः-ला-लं</b>) <i>a.</i> Low, of mean
right	19	birth or race, or parentage.
right	20	<b>अ-कुलीन</b> (<b>नः-ना-नं</b>) <i>a.</i> Idem.
right	21	<b>अ-कूपार</b> (<b>रः</b>) 1. <i>m.</i> The sea; a tor-
right	22	toise.
right	23	<b>अ-कूर्च्च</b> (<b>र्च्चः</b>) 1. <i>m.</i> A Baudhist sage;
right	24	<i>a.</i> Sincere, without guile.
right	25	<b>अ-कृत-ज्ञ</b> (<b>ज्ञः-ज्ञा-ज्ञं</b>) <i>a.</i> Ungrate-
right	26	ful.
right	27	<b>अ-कृत-ज्ञता</b> (<b>ता-त्वं</b>) 1. <i>f. n.</i> Ingrati-
right	28	tude.
right	29	<b>अ-कृत्रिम</b> (<b>मः-मा-मं</b>) <i>a.</i> Natural.
right	30	<b>अ-कृप</b> (<b>पः-पा-पं</b>) <i>a.</i> Harsh, unmerci-
right	31	ful, devoid of feeling.
right	32	<b>अ-कृपण</b> (<b>णः-णा-णं</b>) <i>a.</i> Liberal.
right	33	<b>अ-कृश</b> (<b>शः-शा-शं</b>) <i>a.</i> Full, strong.
right	34	<b>अ-कृष्ण-कर्म्मन्</b> (<b>म्मा-म</b>) <i>a.</i> Innocent.
right	35	<b>अ-केश</b> (<b>शः-शा-शं</b>) <i>a.</i> Bald.
right	36	<b>अ-कोट</b> (<b>टः</b>) 1. <i>m.</i> The betel-nut
right	37	tree (Areca faufel).
right	38	<b>अक्का</b> (<b>क्का</b>) 1. <i>f.</i> A mother.
