column_id	line_number	text
header		ɑ˩ ɑ˩ʁo˧
left	1	<b>ɑ</b>
left	2	<b>ɑ˩˧</b> /ɑ˩˥/ oq
left	3	NOUN Tone: LM Goose. 鹅 Oie. ¶
left	4	(Phonological elicitation)ɑ˩ dzɯ˥-ze˩ …
left	5	has eaten (a/the) goose 吃了鹅 …a man-
left	6	gé (une) oie ¶ (Phonological elicitation)ɑ˩
left	7	hwæ˧-ze˧ … has bought (a/the) goose
left	8	买了鹅 …a acheté (une) oie ▪ Commonly
left	9	used classifier: mi˩
left	10	<b>ɑ˩mi#˥</b> /ɑ˩mi˥/ omi
left	11	NOUN Tone: LM+#H Female goose. 母
left	12	鹅 Oie (femelle). ¶ ɑ˩mi˧-ɑ˥pʰv̩˩ goose
left	13	and gander 公鹅与母鹅 oie et jars ▪ Com-
left	14	monly used classifier: mi˩
left	15	<b>ɑ˩pʰo˩</b> /ɑ˩pʰo˩˥/ apo
left	16	ADVERB Tone: L Outside. 外面 De-
left	17	hors, à l’extérieu. ¶ ɑ˩pʰo˩ bi˩˥ to go out-
left	18	side; to attend to the call of nature 出
left	19	去，解手（委婉语） aller dehors ; aller
left	20	faire ses besoins ¶ ɑ˩pʰo˩ bi˩-ze˥! Let’s
left	21	go out! / I must answer the call of na-
left	22	ture! 出去了！ / 出去解手！ On sort !
left	23	/ [Je] vais faire mes besoins ! ¶ ɑ˩pʰo˩ bi˩-
left	24	ʂv̩˥ɖv̩˩! [She] wants to go out! (Context:
left	25	on a sunny day, a family member senses
left	26	that a toddler wants to go and play out-
left	27	side.) （她）想出去！（情景：婴儿看
left	28	外边，觉得她好像想出去。） [Elle] a en-
left	29	vie de sortir ! (Contexte : par une journée en-
left	30	soleillée, un membre de la famille sent qu’un
left	31	enfant aurait envie d’aller jouer dehors.) ¶
left	32	ə˧dɑ˥ | ə˩pʰo˩ hɯ˩-ze˥! Daddy went out!
left	33	(Context: explanation provided to a little
left	34	child who has just woken up and looks
left	35	for her dad.) 爸爸出去了！ Papa est sor-
left	36	ti ! (Adressé à une petite fille qui vient de se
left	37	réveiller de sa sieste et cherche son père.) ¶
left	38	ə˩pʰo˩-bv̩˥ | lo˧ ʝi˧ to work outside the
left	39	household: to help other families (in par-
left	40	ticular for harvesting); to go and look for
left	41	work in a city 在外边工作：去帮别人
left	42	家的忙（特别是收庄稼的时候），或
left	43	者到城市里面打工 travailler à l’extérieur,
left	44	aider d’autres familles (par exemple pour la
left	45	récolte) ; aussi : aller chercher du travail à la
right	1	ville
right	2	<b>ɑ˩pʰo˩-hĩ˩</b> /ɑ˩pʰo˩-hĩ˩˥/ apo-
right	3	hin
right	4	NOUN Tone: L Outsiders; strangers;
right	5	other people. 外人，别人。当地人称
right	6	从外地来的人为“外人”。 Quelqu’un
right	7	d’autre ; une personne extérieure à la famille.
right	8	<b>ɑ˩pʰv̩˧˥</b> /ɑ˩pʰv̩˧˥/ apu
right	9	VERB Tone: LM+MH# To belch, to burp.
right	10	打饱嗝儿 Roter.
right	11	<b>ɑ˩pʰv̩#˥</b> /ɑ˩pʰv̩˥/ opu
right	12	NOUN Tone: LM +#H Gander; male
right	13	goose. 公鹅 Jars : mâle de l’oie. ▪ Com-
right	14	monly used classifier: mi˩
right	15	<b>ɑ˩ʁo˧</b> /ɑ˩ʁo˥/ awo
right	16	NOUN Tone: LM Home, central room
right	17	in the house. 家、家里 Le foyer, la pièce
right	18	principale ; la maison. ¶ ɑ˩ʁo˧-hĩ#˥ mem-
right	19	bers of the family, family members (who
right	20	live under the same roof), lineage 家人
right	21	（住在一起的家人） la maisonnée, les
right	22	gens de la famille (proche : ceux qui habitent
right	23	sous le même toit), la lignée ¶ ɑ˩ʁo˧=ɻæ˩
right	24	the members of the family, the family
right	25	group (living under the same roof) 家
right	26	人、家族（住在一起的家人） la mai-
right	27	sonnée, les gens de la famille ¶ njɤ˧ | ɑ˩ʁo˧
right	28	my home, my house 我家 mon foyer, ma
right	29	maison ¶ njɤ˧ | ɑ˩ʁo˧=ɻ̍˩ my family, my
right	30	lineage, my kin 我的家族 ma famille, ma
right	31	lignée ¶ no˧ | ɑ˩ʁo˧ your home, your
right	32	house 你家 ton foyer, ta maison ¶ ɑ˩ʁo˧
right	33	ʝi˧ to take care of the household, to look
right	34	after the affairs of the family (in partic-
right	35	ular: distributing work to the various
right	36	members, and ensuring that the supplies
right	37	are not running low) 在家里做事情、管
right	38	家（如：分配工作、做家务事等） gérer
right	39	la maisonnée, s’occuper de la famille (tâche
right	40	de la personne qui répartit les travaux à ac-
right	41	complir, veille aux approvisionnements…) ▪
right	42	Commonly used classifier: ɭɯ˧
footer		1
