column_id	line_number	text
header		আত্মা. [ 76 ] .আদা.
left	1	<b>আত্মকৃত</b>, <i>a.</i> done by one's self.
left	2	<b>আত্মগরিমা</b>, <i>s.</i> a vaunt, self-conceit.
left	3	<b>আত্মগুপ্তা</b>, <i>s.</i> cowhage (Carpopogon pruri-
left	4	<b>আত্মগ্রাহী</b>, <i>a.</i> selfish. [ens).
left	5	<b>আত্মঘাত</b>, <i>s.</i> self-murder, suicide.
left	6	<b>আত্মঘাতক</b>, <i>s.</i> one who commits suicide.
left	7	<b>আত্মঘাতী</b>, <i>a.</i> committing suicide. [son.
left	8	<b>আত্মজ</b>, <i>a.</i> springing from one's self; <i>s.</i> a
left	9	<b>আত্মজা</b>, <i>s.</i> a daughter. [knowledge.
left	10	<b>আত্মজ্ঞান</b>, <i>s.</i> the knowledge of spirit, self-
left	11	<b>আত্মতত্ত্ব</b>, <i>s.</i> the true nature of spirit.
left	12	<b>আত্মতত্ত্বজ্ঞ</b>, <i>a.</i> knowing the nature of spirit.
left	13	<b>আত্মতা</b>, <i>s.</i> spirituality, identity, friendship.
left	14	<b>আত্মতুল্য</b>, <i>a.</i> equal to, or like one's self.
left	15	<b>আত্মদেবতা</b>, <i>s.</i> a guardian or family god.
left	16	<b>আত্মদোষ</b>, <i>s.</i> a person's own fault.
left	17	<b>আত্মনিন্দা</b>, <i>s.</i> self-reproach. [verbs.
left	18	<b>আত্মনেপদ</b>, <i>s.</i> in <i>gram.</i> the middle voice of
left	19	<b>আত্মনেপদী</b>, <i>a.</i> belonging to, or connected
left	20	with the middle voice in grammar.
left	21	<b>আত্মপরীক্ষা</b>, <i>s.</i> self-examination.
left	22	<b>আত্মপ্রশংসা</b>, <i>s.</i> self-applause, egotism.
left	23	<b>আত্মবঞ্চক</b>, <i>a.</i> self-deceiving.
left	24	<b>আত্মবঞ্চনা</b>, <i>s.</i> self-deception.
left	25	<b>আত্মবৎ</b>, <i>ad.</i> equally with or like one's self.
left	26	<b>আত্মবন্ধু</b>, <i>s.</i> a near relation. [trol.
left	27	<b>আত্মবশ</b>, <i>a.</i> under one's own power or con-
left	28	<b>আত্মবশতা</b>, -<b>ত্ব</b>, <i>s.</i> self-control.
left	29	<b>আত্মবশতাপন্ন</b>, <i>a.</i> under one's own control.
left	30	<b>আত্মবশীভূত</b>, <i>a.</i> idem.
left	31	<b>আত্মবান্ধব</b>, <i>s.</i> a first cousin.
left	32	<b>আত্মবিক্রয়</b>, <i>s.</i> the selling of one's self.
left	33	<b>আত্মবিক্রয়ী</b>, <i>a.</i> selling one's self.
left	34	<b>আত্মবিস্মৃত</b>, <i>a.</i> forgetful, forgetful of one's
left	35	own words or actions.
left	36	<b>আত্মবিস্মৃতি</b>, <i>s.</i> self-oblivion.
left	37	<b>আত্মবোধ</b>, <i>s.</i> a person's understanding, self-
left	38	knowledge, a knowledge of spirit.
left	39	<b>আত্মস্তরি</b>, <i>a.</i> selfishly voracious.
left	40	<b>আত্মশ্লাঘা</b>, <i>s.</i> self-applause, vanity, egotism.
left	41	<b>আত্মশ্লাঘী</b>, <i>a.</i> self-applauding, conceited,
left	42	<b>আত্মসদৃশ</b>, <i>a.</i> like one's self. [vain.
left	43	<b>আত্মসাৎ</b>, <i>a.</i> own, proper.
left	44	<b>আত্মহত্যা</b>, <i>s.</i> self-murder, suicide.
left	45	<b>আত্মহন্তা</b>, <i>s.</i> one who commits suicide.
