column_id	line_number	text
header		244
header		DICTIONNAIRE DE LA LANGUE NAHUATL.
left	1	mort; <i>mictinomana in noxayac</i>, je pâlis, mon visage
left	2	devient blème; <i>omictimoman in ixayac</i>, son visage a
left	3	pàli, a perdu ses couleurs, a l'aspect de celui d'un
left	4	mort. RR. <i>mictia, mana</i>.
left	5	<b>MICTIMOTLALIA</b>, p. <span>OMICTIMOTLALI</span> : <i>ni</i> — pàlir,
left	6	changer de couleur. RR. <i>mictia, tlalia</i>.
left	7	<b>MICTIUECHILIZTLI</b>, s. v. Mort occasionnée par
left	8	une chute quelconque. R. <i>mictiuetzi</i>.
left	9	<b>MICTIUETZI</b>, p. <span>OMICTIUETZ</span> : <i>ni</i> — tomber mort,
left	10	mourir subitement. RR. <i>miqui, uetzi</i>.
left	11	<b>MICTIUETZILIZTLI</b>, s. v. Mort subite. R. <i>mictiuetzi</i>.
left	12	<b>MICTIUETZQUI</b>, adj. v. Mort subitement, qui est
left	13	tombé mort. R. <i>mictiuetzi</i>.
left	14	<b>MICTIUH</b>, p. <span>OMICTIA</span> : <i>ni</i> — s'en aller mourant,
left	15	agoniser, s'approcher de la mort ou de la fin; <i>ic mic-</i>
left	16	<i>tiuh</i> ou <i>ye mictiuh in metztli</i>, déclin de la lune; litt.
left	17	déjà va mourant la lune. R. <i>mictia</i>.
left	18	<b>MICTLAN</b>, s. Enfer ou en enfer. Avec les postp.
left	19	<i>pa, pauic</i> : <i>mictlampa</i> ou <i>mictlampauic</i>, vers l'enfer,
left	20	du còté nord; <i>mictlampa checatl</i>, vent du nord; <i>temic-</i>
left	21	<i>tlampa cualti</i>, qui tire, fait sortir quelqu'un de l'en-
left	22	fer, ou qui l'empèche d'y tomber. RR. <i>micqui, tlan</i>.
left	23	<b>MICTLAN</b>, v. du pays des Miztèques, qui possé-
left	24	dait des édifices célèbres par leur beauté architectu-
left	25	rale (Clav.).
left	26	<b>MICTLANCAYOTL</b>. <i>Voy.</i> <span>MICTLANYOTL</span>.
left	27	<b>MICTLANCIHUATL</b>, s. Déesse de l'enfer (Clav.).
left	28	Sahagun l'appelle <i>mictecacihuatl</i>, la femme qui prend
left	29	soin des morts. RR. <i>mictlan, cihuatl</i>.
left	30	<b>MICTLANYOTL</b> ou <b>MICTLANCAYOTL</b>, s. Ce qui
left	31	concerne l'enfer; <i>cuix otic-neltocac in tlacatecolotl anozo</i>
left	32	<i>itla mictlancayotl?</i> (J. B.), as-tu cru au démon ou à
left	33	quelque chose relative au royaume infernal? R. <i>mic-</i>
left	34	<i>tlantli</i>.
left	35	<b>MICTLANNETOLINIZTLI</b>, s. Tourments, peines
left	36	de l'enfer. RR. <i>mictlantli, netoliniztli</i>.
left	37	<b>MICTLANTECUTLI</b>, s. Seigneur, dieu de l'enfer,
left	38	dont la fète avait lieu au commencement du mois de
left	39	<i>tititl</i> (Clav.). Il avait dans le grand temple de Mexico
left	40	une chapelle appelée <i>tlalxico</i>, c'est-à-dire «dans le
left	41	ventre de la terre» (Bét.). RR. <i>mictlantli, tecutli</i>.
left	42	<b>MICTLANTLAYHIOUILIZTLI</b>, s. Tourments de
left	43	l'enfer. RR. <i>mictlantli, tlayhiouiliztli</i>.
left	44	<b>MICTLANTLI</b>, s. Enfer. <i>Voy.</i> <span>MICTLAN</span>.
left	45	<b>MICTOC</b> ou <b>MIMICTOC</b>, p. <span>OMICTOCA</span>, etc. : <i>nom</i>
left	46	— être étendu mort, couché comme mort; <i>nom-</i>
left	47	<i>mimictoc in ni-uetzca</i>, rire extrêmement, aux éclats,
left	48	mourir de rire; litt. je suis couché mort, tant je ris;
left	49	<i>om-mimictoc uetzca</i>, il est mort de rire, qui meurt de
left	50	rire. RR. <i>miqui, onoc</i>.
right	1	<b>MICUITLAXCOLLI</b>, s. Plante médicinale (Hern.).
right	2	RR. <i>michin, cuitlaxcolli</i>.
right	3	<b>MIEC</b>, adj. Beaucoup; par ext. les Pléiades, cons-
right	4	tellatjon; <i>miec tlacatl</i>, multitude, foule; <i>miec axcatl</i>
right	5	ou <i>tlatquitl</i>, grandes richesses; <i>miec naxca</i> ou <i>notlatqui</i>,
right	6	avoir de grandes richesses; <i>miec yaxca</i> ou <i>itlatqui</i>,
right	7	riche, heureux, prospère; <i>miec axcatica</i> ou <i>tlatquitica</i>,
right	8	abondamment; <i>miec itequiuh</i>, occupé, qui a beaucoup
right	9	d'affaires; <i>miec itentzon</i>, barbu, qui a beaucoup de
right	10	barbe; <i>amo miec</i>, peu, non beaucoup; <i>oc ye miec</i>,
right	11	beaucoup plus; <i>miec tlamantli</i>, beaucoup de choses;
right	12	<i>miec tlamantli itech tlachichiuilia in tlacatecolotl</i> ou <i>miec</i>
right	13	<i>tlamantli itech moyeyecoltia</i>, le démon emploie beau-
right	14	coup d'artifices pour nuire aux gens; <i>oc miec tlamantli</i>
right	15	ou <i>oc cenca miec tlamantli</i>, beaucoup d'autres choses,
right	16	plusieurs autres choses. Plur. <i>miectin, miequin</i> ou
right	17	<i>miequintin</i> : <i>miequintin cocoyame</i> ou <i>pitzome</i>, troupeau
right	18	de pores ou troupeau en général; <i>miequintin quauhne-</i>
right	19	<i>cuaçyultin</i>, essaim d'abeilles. Avec les postp. <i>can,</i>
right	20	<i>campa, pa</i> : <i>mieccan</i> ou <i>mieccampa</i>, en beaucoup d'en-
right	21	droits; <i>mieccampa nitla-iquania</i>, transporter en plu-
right	22	sieurs endroits; <i>mieccan tzatzayanqui</i>, fendu en plu-
right	23	sieurs parties; <i>miecpa</i>, souvent, plusieurs fois; <i>uel</i>
right	24	<i>miecpa</i>, très-souvent, fréquemment.
right	25	<b>MIECCAMACA</b>, p. <span>OMIECCAMACAC</span> : <i>nitetla</i> ou <i>nicte</i>
right	26	— donner beaucoup d'une chose à quelqu'un, la
right	27	lui prodiguer. RR. <i>miecan, maca</i>.
right	28	<b>MIECCAMPA, MIECCAN</b>. <i>Voy.</i> <span>MIEC</span>.
right	29	<b>MIECCANQUIXTIA</b>, p. <span>OMIECCANQUIXTI</span> : <i>nitla</i> —
right	30	diviser, partager une chose en plusieurs parties, la
right	31	mettre en pièces; <i>tetech nitla-mieccanquixtia</i>, prêter à
right	32	usure, à gros intérêt, tirer, exiger beaucoup d'une
right	33	chose. RR. <i>mieccan, quixtia</i>.
right	34	<b>MIECCANQUIZQUI</b>, adj. v. Divisé en plusieurs
right	35	parties, qui a diverses propriétés. R. <i>mieccanquixtia</i>.
right	36	<b>MIECCANQUIZTICA</b>, p. <span>OMIECCANQUIZTICATCA</span>, v.
right	37	n. Se diviser, être divisé en plusieurs parties, en
right	38	parlant d'un objet. RR. <i>mieccanquixtia, ca</i>.
right	39	<b>MIECCATLAUHTIA</b>, p. <span>OMIECCATLAUHTI</span> : <i>nite</i> —
right	40	être très-généreux, faire beaucoup de dépenses pour
right	41	quelqu'un. RR. <i>mieccan, tlauhtia</i>.
right	42	<b>MIECMACA</b>, p. <span>OMIECMACAC</span> : <i>nitetla</i> ou <i>nicte</i> —
right	43	donner à quelqu'un beaucoup d'une chose, donner
right	44	avec prodigalité. RR. <i>miec, maca</i>.
right	45	<b>MIECPA</b>. <i>Voy.</i> <span>MIEC</span>.
right	46	<b>MIECTIN</b>. Plur. de <span>MIEC</span>.
right	47	<b>MIECXIUHTIA</b>, p. <span>OMIECXIUHTI</span> : <i>ni</i> — être avancé
right	48	en âge, avoir beaucoup d'années. RR. <i>miec, xihuitl</i>.
right	49	<b>MIEQUILIA</b>, p. <span>OMIEQUILI</span> : <i>nitla</i> — augmenter,
right	50	accroître, agrandir, multiplier une chose. R. <i>miec</i>.
