column_id	line_number	text
single	1	<b>ээттик</b> 1) на́рта для перево́зки дете́й; лёгкая
single	2	го́ночная на́рта; 2) пе́рвая на́рта в кара-
single	3	ва́не (<i>не гружёная</i>)
single	4	<b>ээчгэпы</b> и́здали
single	5	<b>ээ'кук</b> вы́глянуть, загляну́ть
single	6	<b>эюк</b> ожи́ть; прийти́ в чу́вство
single	7	<b>эюԓқын</b> тряси́на; боло́то
single	8	<b>эюԓьыԓьын</b> живо́й
single	9	<b>эюԓьэтык</b> быть живы́м
single	10	<b>эюпык</b> уколо́ть
single	11	<b>эюпыԓьын</b> колю́чий
single	12	<b>эюпыткучьын</b> 1) колю́чка; 2) шипо́вник
single	13	<b>э'вэймит</b> кле́щи, щипцы́
single	14	<b>ээ'гычгын</b> волк
single	15	<b>э'йӈэвык</b> звать, позва́ть; вы́звать; пригласи́ть
single	16	<b>э'йӈэк</b> 1) гуде́ть; 2) крича́ть; рыча́ть (<i>о жи-</i>
single	17	<i>во́тных</i>); 3) щебета́ть, петь (<i>о пти́цах</i>);
single	18	4) мыча́ть
single	19	<b>э'йӈэԓьэтык</b> руга́ть, брани́ть
single	20	<b>э'йӈэн</b> 1) звук; 2) крик живо́тного, пти́цы;
single	21	3) писк
single	22	<b>э'йӈэнэӈ</b> музыка́льный инструме́нт
single	23	<b>э'квырга</b> 1. одна́ко; 2. но; 3. наро́чно
single	24	<b>э'қу: э'қу ԓыӈык</b> ненави́деть, презира́ть; <b>э'қу</b>
single	25	<b>ԓыӈгыргын</b> не́нависть
single	26	<b>э'қуткук</b> ссо́риться, поссо́риться
single	27	<b>э'қэвык</b> убежа́ть в испу́ге, в стра́хе; уходи́ть
single	28	и́з дому
single	29	<b>э'қэгнин</b> солнцепёк (<i>ме́сто, где си́льно гре́ет</i>
single	30	<i>со́лнце</i>)
single	31	<b>э'қэйгыԓьын</b> нена́стный
single	32	<b>э'қэйгын</b> ве́тер с дождём и́ли сне́гом
single	33	<b>э'қэйиԓетык</b> жа́ловаться; я́бедничать
