column_id	line_number	text
header		Root - shk-flex file:///C:/Users/Bakhita Otto/AppData/Local/Temp/DictionaryPreview/sh...
single	1	<b>O o</b>
single	2	<b>oløg</b> (<i>N</i>)(<i>Coll</i>) wild grapes (sem. domains: 1.5.1 - Tree, 6.2.1.4.1 - Growing grapes, 5.2.3.1.2
single	3	- Food from fruit.)
single	4	<b>óløgláj</b> (comp. of <b>ó-₂</b>, <b>løg₂</b>, <b>láj</b>, see under <b>ó-₂</b>)
single	5	<b>Olol</b> Concave (sem. domains: 8.3.1.6.1 - Concave.)
single	6	<b>oløng nying</b> fear (sem. domains: 3.4.2.4 - Afraid.)
single	7	<b>olöng pyëw</b> feeling bad (sem. domains: 3.4 - Emotion.)
single	8	<b>oløng wang</b> eye movement of someone trapped (sem. domains: 2.1.1.1 - Eye.)
single	9	<b>oludh</b> <i>cf:</i> <b>akurtugø</b> (comp. of <b>akur</b>, <b>tugø₂</b>) . black and white/ red & white bull (sem.
single	10	domains: 8.3.3.3.7 - Multicolored.)
single	11	<b>oluglug</b> tadpole (sem. domains: 1.6.1.4 - Amphibian.)
single	12	<b>olum (inarabic)</b> science (sem. domains: 3.6.3 - Subject of teaching.)
single	13	<b>olum in arabic)</b> science (sem. domains: 3.6.6 - Science.)
single	14	<b>Olung ki døøj</b> Tilting throughly (sem. domains: 8.3.1.4.2 - Leaning, sloping.)
single	15	<b>oluny</b> naked (sem. domains: 5.3.8 - Naked.)
single	16	<b>olwäng</b> can be done (sem. domains: 9.4.2.1 - Can.)
single	17	<b>olwängø</b> affordable (sem. domains: 6.1.2.2.3 - Available.)
single	18	<b>òlwany</b> perspire (sem. domains: 2.2.6 - Sweat.)
single	19	<b>olwäy</b> easy (sem. domains: 6.1.3.1 - Easy, possible.)
single	20	<b>Olwäyø</b> Simplely (sem. domains: 7.5.8 - Simple, complicated.)
single	21	<b>olwël</b> <b>1)</b> aquatic animal with shell (sem. domains: 6.3.1.4 - Pig.) <b>2)</b> snail (sem. domains:
single	22	1.6.2.5 - Parts of small animals.) <b>3)</b> shellfish (sem. domains: 1.6.1.9 - Small animals.) <b>4)</b>
single	23	shellfish (sem. domains: 1.6.1.9 - Small animals.)
single	24	<b>olwëny</b> (<i>N</i>) neutral flavor; not sweet or sour (sem. domains: 2.3.3 - Taste.)
single	25	<b>olwiylwiy</b> (***) sound made by a bird, possibly a grebe or goose (sem. domains: 1.6.1.2 -
single	26	Bird, 1.6.4.3 - Animal sounds, 2.3.2.3 - Types of sounds.)
single	27	<b>ólwöy</b> (<i>N</i>)(<i>Sg1</i>) Marabou Stork Leptoptiloos crumeniferus (sem. domains: 1.6.1.2 - Bird.)
single	28	<b>olyelø</b> burning with flame (sem. domains: 8.3.3.4 - Shiny.)
single	29	<b>olyew</b> (<i>N</i>)(<i>Sglt3</i>) Ruppells Long-tailed Starling or possibly a hoopoe Lamprotoornis
single	30	purpuropterus (sem. domains: 5.2.3.5 - Prohibited food, 1.6.1.2 - Bird.)
single	31	<b>ólyewikärø</b> (comp. of <b>ó-₂</b>, <b>lyeew</b>, <b>Kärø</b>, see under <b>ó-₂</b>)
single	32	<b>omaagø</b> captured (sem. domains: 4.8.3.5 - Prisoner of war.)
single	33	<b>Oman</b> (<i>PN</i>) Oman (sem. domains: 9.7.2.2 - Names of regions.)
single	34	<b>omäny</b> looking fearfully (sem. domains: 3.4.2.4.2 - Nervous.)
single	35	<b>omäny wang</b> looking around with fear (like a thief) (sem. domains: 2.1.1.1 - Eye.)
single	36	<b>ómarø</b> <i>cf:</i> <b>mar₁</b> . (<i>N</i>)(<i>Sglt4</i>) something green, likethe colour of a fresh green leaf (sem.
single	37	domains: 6.3.1.1 - Cattle, 8.3.3.3.4 - Colors of the spectrum, 1.6.1.1.3 - Hoofed animals,
single	38	1.5.5 - Parts of a plant, 1.5.6 - Growth of plants.)
single	39	<b>òmedø</b> pleasant smell ( perfume) (sem. domains: 2.3.4 - Smell.)
single	40	<b>omel</b> feverish (sem. domains: 2.5.6.1 - Pain.)
single	41	<b>òmël</b> ache of burn (sem. domains: 2.3.5 - Sense of touch.)
single	42	<b>omel dël</b> high temperature(feverish) (sem. domains: 2.5.6.2 - Fever.)
single	43	<b>omel-dël</b> shining (sem. domains: 2.1.4 - Skin.)
single	44	<b>omelø₁</b> an Arabic word, solt (sem. domains: 1.2.2.4 - Mineral.)
single	45	<b>omelø₂</b> salt (sem. domains: 1.2.2.4 - Mineral.)
single	46	<b>omelø₃</b> (ARB milihsalt ) (<i>N</i>)(<i>SgltC</i>) salt (sem. domains: 5.2.3.3.2 - Salt.)
single	47	<b>omënyø</b> flashing, glowing (sem. domains: 8.3.3.1 - Shine.)
footer		173 of 256
footer		20/06/2023, 11:23
