column_id	line_number	text
header		สะพรัก — 756 — สะเออะ
left	1	продовольственные запасы; <b>รถสะเบียง</b>
left	2	<b>ротˇ-саˆ-бӣанг</b> вагон-ресторан.
left	3	<b>สะพรัก саˆ-пˣракˇ</b> вместе, совместно, сообща.
left	4	<b>สะพรั่ง саˆ-пˣранг`</b> <i>прил.</i> полный, заполненный.
left	5	<b>สะพรึบ саˆ-пˣрыпˇ</b> <i>нареч.</i> все вместе; сразу
left	6	все.
left	7	<b>สะพัก саˆ-пˣакˇ</b> шарф, носимый через плечо.
left	8	<b>สะพัด саˆ-пˣатˇ</b> 1. <i>гл.</i> окружать со всех
left	9	сторон; 2. <i>нареч.</i> равномерно и безоста-
left	10	новочно.
left	11	<b>สะพาน саˆ-пˣа̄н</b> 1) мост; мостки; <b>สะพานชัก</b>
left	12	<b>саˆ-пˣа̄н чакˇ, สะพานหก саˆ-пˣа̄н хокˆ</b> а)
left	13	подъемный мост; б) качалка, качели; <b>สะ-</b>
left	14	<b>พานทุ่น саˆ-пˣа̄н тˣун`</b> понтонный, плаву-
left	15	чий мост; 2) <i>в сложн.</i> предмет, соединя-
left	16	ющий <i>что-л.</i> между собой; 3) <i>мор.</i> пирс,
left	17	причал;
left	18	<b>สะพานท่าเรือ саˆ-пˣа̄н-тˣа̄`-ры̄а</b> пирс;
left	19	<b>สะพานไฟฟ้า саˆ-пˣа̄н-фай-фа̄ˇ</b> <i>эл.</i> рубиль-
left	20	ник;
left	21	<b>สะพานเรือ саˆ-пˣа̄н-ры̄а</b> <i>мор.</i> 1) капитан-
left	22	ский мостик; 2) сходни.
left	23	<b>สะพาย саˆ-пˣай</b> вешать на плечо; носить
left	24	через плечо;
left	25	<b>สะพายแล่ง саˆ-пˣай-лэ̄нг`</b> носить через
left	26	плечо (<i>как скатку и т. п.</i>).
left	27	<b>สะเพร่า саˆ-пˣрау`</b> быть небрежным, неак-
left	28	куратным, легкомысленным (<i>в выполне-</i>
left	29	<i>нии каких-л. дел</i>).
left	30	<b>สะเภา саˆ-пˣау</b> джонка.
left	31	<b>สะใภ้ саˆ-пˣайˇ</b> невестка; <b>พี่สะใภ้ пˣи`-саˆ-</b>
left	32	<b>-пˣайˇ</b> старшая сестра невестки.
right	1	<b>สะระแหน่ саˆ-раˇ-нэ̄ˆ</b> <i>бот.</i> мята (<i>Menthae</i>
right	2	<i>piperita</i>).
right	3	<b>สะล้าง саˆ-ла̄нгˇ</b> <i>хим.</i> выщелачивать.
right	4	<b>สะวานนา саˆ-ва̄н-на̄</b> саванна.
right	5	<b>สะสม саˆ-сом´</b> собирать, накапливать; ак-
right	6	кумулировать; <b>สะสมกำลังอาวุธ саˆ-сом´</b>
right	7	<b>кам-ланг-а̄-вутˇ</b> вооружаться, накапли-
right	8	вать вооружение.
right	9	<b>สะสวย саˆ-сӯэй´</b> симпатичный, приятный.
right	10	<b>สะสาง саˆ-са̄нг´</b> 1) выяснять, распутывать,
right	11	разбираться; наводить порядок; <b>สะสาง</b>
right	12	<b>บัญชี саˆ-са̄нг´ бан-чӣ</b> проверять счета,
right	13	проводить ревизию; <b>สะสางหนี้สิน саˆ-са̄нг´ </b>
right	14	<b>нӣ`-син´</b> расплачиваться, рассчитывать-
right	15	ся с долгами; 2) вскрывать, разоблачать.
right	16	<b>สะอาง саˆ-а̄нг</b> незапятнанный, чистый.
right	17	<b>สะอาด саˆ-а̄тˆ</b> <i>прил.</i> чистый, незагрязнен-
right	18	ный; опрятный;
right	19	<b>สะอาดตา саˆ-а̄тˆ-та̄</b> выглядеть чистым;
right	20	<b>สะอาดสะอ้าน саˆ-а̄тˆ-саˆ-а̄н`</b> чистый, оп-
right	21	рятный.
right	22	<b>สะอ้าน саˆ-а̄н`</b> <i>прил.</i> чистый, незагрязненный.
right	23	<b>สะอิ้ง саˆ-инг`</b> поясок, ремешок.
right	24	<b>สะอิดสะเอียน саˆ-итˇ-саˆ-ӣан</b> 1) питать от-
right	25	вращение; 2) тошнить.
right	26	<b>สะอึก саˆ-ыкˆ</b> 1) икать; 2) врываться;
right	27	<b>สะอึกสะอื้น саˆ-ыкˆ-саˆ-ы̄н`</b> рыдать, пла-
right	28	кать навзрыд.
right	29	<b>สะอื้น саˆ-ы̄н`</b> рыдать.
right	30	<b>สะเอว саˆ-е̄у</b> <i>см.</i> <b>เอว</b>.
right	31	<b>สะเออะ саˆ-ә̄</b> 1 <i>гл.</i> вмешиваться, нахаль-
right	32	но влезать (<i>во что-л.</i>).
