column_id	line_number	text
header		Root - shk-flex
header		file:///C:/Users/Bakhita%20Otto/AppData/Local/Temp/DictionaryPreview/sh...
single	1	<b>pyärø wïdabïngwen</b> (<i>N</i>) nineteen (sem. domains: 8.1.1.1 - Cardinal numbers.)
single	2	<b>pyärø wïdabïryew</b> (<i>N</i>) seventeen (sem. domains: 8.1.1.1 - Cardinal numbers.)
single	3	<b>pyärø wïdadäg</b> (<i>N</i>) thirteen (sem. domains: 8.1.1.1 - Cardinal numbers.)
single	4	<b>pyärø wïdakyel</b> (<i>N</i>) eleven (sem. domains: 8.1.1.1 - Cardinal numbers.)
single	5	<b>pyärø wïdangwen</b> (<i>N</i>) fourteen (sem. domains: 8.1.1.1 - Cardinal numbers.)
single	6	<b>pyärø wïdaryew</b> (<i>N</i>) twelve (sem. domains: 8.1.1.1 - Cardinal numbers, 8.1.1.5 -
single	7	Numbered group.)
single	8	<b>pyed<sub>1</sub></b> (<i>Int</i>) tell a lie (sem. domains: 9.1 - General words, 4.3.5.1 - Dishonest, 3.5.1.8.4 -
single	9	Gossip, 3.5.1.1.8 - Speak poorly, 3.5.1.3.2 - Tell a lie, 4.7.5.5 - Witness, testify.)
single	10	<b>pyed<sub>2</sub></b> (<i>N</i>)(<i>Coll</i>) lie; an instance of intentional untruth (sem. domains: 4.3.5.5 - Deceive.)
single	11	<b>pyëd</b> (<i>Int</i>)(<i>CL5</i>) become torn (sem. domains: 7.9.2 - Tear down, 7.9.1 - Damage.)
single	12	<b>pyedh</b> winnowing by throwing (sem. domains: 6.2.6 - Process harvest.)
single	13	<b>pyëdh<sub>1</sub></b> (<i>N</i>)(<i>Sg1</i>) peg driver (sem. domains: 6.6.3.2 - Wood.)
single	14	<b>pyëdh<sub>2</sub></b> wrap (sem. domains: 7.3.7.2 - Wrap.)
single	15	<b>pyëdhi lodh</b> stitch cover (sem. domains: 6.6.4.3 - Working with leather.)
single	16	<b>pyedhø</b> make cold (sem. domains: 5.2.2 - Eat.)
single	17	<b>pyëdhø</b> cast (sem. domains: 2.5.7.5 - Traditional medicine.)
single	18	<b>pyëdø 1)</b> scratch (sem. domains: 2.5.3 - Injure.) <b>2)</b> shouting too loud (sem. domains: 3.5.6.5
single	19	- Cry, tear.) <b>3)</b> torn (sem. domains: 4.3.4.6.1 - Spoil.)
single	20	<b>pyeed</b> (<i>TrV</i>)(<i>L, LFall</i>) <b>1)</b> scratch off (like crusted skin) (sem. domains: 7.3.4.5 - Actions of
single	21	the hand, 7.5.2.4 - Remove, take apart.) <b>2)</b> pull out (like grass) (sem. domains: 6.2.4.2 -
single	22	Uproot plants.)
single	23	<b>pyëëd</b> (<i>TrV</i>)(<i>L, HFall</i>) tear apart; tear into pieces; tear off; break apart (sem. domains:
single	24	8.1.6.2 - Piece, 7.8.2 - Crack.)
single	25	<b>pyeel</b> (<i>Int</i>) defecate; excrete (sem. domains: 2.2 - Body functions, 2.6.4.1.1 - Care for a baby,
single	26	2.2.8 - Defecate, feces.)
single	27	<b>pyëër<sub>1</sub></b> (<i>Int</i>) to be in between (sem. domains: 8.5.1.2.2 - Between.) unspec. comp. form <b>cu</b>
single	28	<b>pyëër</b> (see under <b>cu</b>)
single	29	<b>pyëër<sub>2</sub> 1)</b> (<i>Int</i>) doubt (sem. domains: 3.2.5.2 - Disbelief, 3.2.1.1 - Think about.) <b>2)</b> (<i>Int</i>) be
single	30	confused (sem. domains: 3.5.6.3 - Facial expression, 2.5.6.5 - Dazed, confused.) <b>3)</b> (<i>Int</i>)
single	31	unsure; hesitate (sem. domains: 2 - Person, 8.1.5.7 - Only.) <b>4)</b> (<i>Int</i>) act like a fool (sem.
single	32	domains: 4.3.1.2.1 - Below standard, 3.4.2.2.1 - Ashamed.) <b>5)</b> (<i>Int</i>) be forgetful; absent
single	33	minded (sem. domains: 3.1.2.1 - Alert.) <b>6)</b> dull (sem. domains: 6.1.2.4.1 - Careless,
single	34	irresponsible.)
single	35	<b>pyëj</b> cf: <b>pëëj, pëji .</b> (<i>TrV</i>)(<i>SwG, HFall</i>) <b>1)</b> ask (sem. domains: 3.5.1.2.9 - Be about, subject,
single	36	7.6.1 - Search, 3.3.2 - Request, 3.5.1.5 - Ask, 3.3.4 - Ask permission, 3.4 - Emotion, 3.5.1.2 -
single	37	Talk about a subject, 9.4.3.2 - Hortative.) <b>2)</b> question; investigate (sem. domains: 3.5.1.5 -
single	38	Ask, 3.2.2.1 - Study.)
single	39	<b>pyëjø</b> tear something (sem. domains: 8.4.6.4.2 - Not yet.)
single	40	<b>pyejø pyeji</b> (<i>TrV</i>) lead someone by means of a stick; take along by the hand; guide; pull;
single	41	helped because of bad eye sight; leading (sem. domains: 7.3.1 - Carry, 2.6.4.5 - Old person,
single	42	7.2.5.3 - Guide, 2.5.4.1 - Blind, 4.8.3.2 - Win, 3.3.3.6 - Control, 7.3.3 - Take somewhere.)
single	43	<b>pyel</b> perfect (sem. domains: 6.1.3.2 - Succeed.)
single	44	<b>pyël</b> (<i>TrV</i>)(<i>SwG, HFall</i>) <b>1)</b> prepare (sem. domains: 5.2.1.2 - Steps in food preparation,
single	45	5.2.1.1 - Cooking methods.) <b>2)</b> arrange; put in order; set out (as in chairs for an event)
single	46	(sem. domains: 8.4.5.1.1 - Series, 8.4.5.1 - Order, sequence, 6.9.1 - Management, 8.3.8 -
single	47	Decorated, 6.1.2.5 - Plan, 7.5 - Arrange, 6.1.3.1 - Easy, possible, 3.5.7.6 - List, 6.1.2.5.1 -
single	48	Arrange an event, 8.3.7.8.2 - Blemish, 2.3.1.8.1 - Beautiful, 6.1.2.6.1 - Prepare something for
single	49	use.) <b>3)</b> design (sem. domains: 9.1.2.4 - Design.) <b>4)</b> organise (sem. domains: 4.8.4.6 -
single	50	Repent, 4.3.6.2 - Tidy, 3.5.7.6 - List, 9.6.1.7 - Distribution.)
single	51	<b>Pyël bude</b> To put it beside (sem. domains: 8.5.1.5 - Touching, contact.)
single	52	<b>pyeli</b> bench/ stool (sem. domains: 8.4.6.3 - Present.)
footer		198 of 256 20/06/2023, 11:23
