column_id	line_number	text
header		195
left	1	<b>gubaṛku, guwaṛku, wuwaṛku</b> <i>N</i>
left	2	taipan snake.
left	3	<b>gubiji</b> <i>N</i> loggerhead turtle.
left	4	<b>gučga-</b> <i>V6Atr</i> to take (dogs)
left	5	hunting.
left	6	<b>guḍam?-bu-</b> <i>V5intr</i> to fly away.
left	7	<b>guḍarpuy</b> <i>Adv</i> morning; tomorrow.
left	8	<b>guḍa-guḍarpuy</b> morning.
left	9	<b>guḍarpuy-wiṛipu</b> day after
left	10	tomorrow.
left	11	<b>gu:ḍu</b> <i>N</i> dry land, semi-desert.
left	12	<b>guḍučurk</b> <i>N</i> type of skink lizard.
left	13	<b>guḍurku?</b> <i>N</i> brolga. <i>Syn</i> <b>baṇami</b>.
left	14	<b>guḍuwuru</b> <i>N</i> strong west wind.
left	15	<i>Cf.</i> <b>balali, jičiwuṛu</b>.
left	16	<b>guḓaḷ?-yu-, guyaḷ?-yu-</b> <i>V5tr</i>
left	17	to roast (in oven). <i>Syn</i> <b>gu:ṱa-</b>.
left	18	<b>gujak, guyak</b> <i>N</i> bitter, bad-tasting,
left	19	salty. Also <b>ḓa:-gujak</b>.
left	20	<b>gujara?, guyara?</b> <i>N</i> stone spear.
left	21	<i>Syn</i> <b>ŋambi, wariman, warṱambal</b>.
left	22	<b>gujaṛk</b> <i>N</i> water (uncommon word).
left	23	<i>Syn</i> <b>gapu</b>. <i>Cogn:</i> <b>Ngandi (gu-) jaṛk</b>.
left	24	<b>gukari-</b> <i>V1tr</i> to hunt, to go
left	25	hunting for.
left	26	<b>guku</b> <i>N</i> honey, especially without
left	27	wax. <i>Cf.</i> <b>ŋaṇa</b>.
left	28	<b>gulgul-u-</b> <i>V5intr</i> (bees) to buzz.
left	29	<i>Cf.</i> <b>waw-u-</b>.
left	30	<b>guliṛiri?</b> <i>N</i> adult male sandy
left	31	(agile) wallaby (<b>baraŋgal</b>).
left	32	<i>Syn</i> <b>jitbiḷiri</b>.
left	33	<b>gulkiya</b> <i>N</i> moon. <b>gulkiya-ŋiniŋ</b>
left	34	ground snail, probably
left	35	<i>Xanthostemon sp.</i>
left	36	<b>gulk-u-</b> <i>V5tr</i> to cut, to sever,
left	37	to cut in two. <i>Cf.</i> <b>ḍak-u-</b>.
left	38	<b>gulpaṛuŋ?</b> <i>N</i> long yam, <i>Vigna</i>
left	39	<i>vexillata</i>. <i>Syn</i> <b>yukuwa?, bunbun?</b>.
left	40	<b>gulpu?</b> <i>N</i> a tree, <i>Tristania</i>
left	41	<i>lactiflua</i>. <i>Syn</i> <b>wuṛburk</b>.
right	1	<b>gul-u-</b> <i>V5intr</i> to stay back or
right	2	behind; (flood) to halt, to
right	3	stop spreading.
right	4	<b>gu:lu</b> <i>N</i> heron <i>sp.</i> (used some-
right	5	what inconsistently).
right	6	<b>gulukulu?</b> <i>N</i> a paperbark with
right	7	small leaves, <i>Melaleuca</i>
right	8	<i>acacioides</i>.
right	9	<b>guluŋurwa</b> <i>N</i> inactive, unable
right	10	to walk.
right	11	<b>guluwukbuk</b> <i>N</i> 1. fighting stick.
right	12	<i>Syn</i> <b>biṛku?</b>.
right	13	2. small dark bird in jungles.
right	14	<b>guḷuykuluy</b> <i>N</i> tawny frogmouth
right	15	(owl). <i>Syn</i> <b>ḓuḍuṱuḓu</b>.
right	16	<b>guḷa?</b> <i>N</i> skin; tree bark; lips.
right	17	<b>guḷa?bu-</b> <i>V6Btr</i> or <b>guḷa?-bu-</b> <i>Vtr</i>
right	18	(with <b>bu-</b>) to skin, to remove
right	19	the skin of (related to <b>guḷa?</b>).
right	20	<b>guḷaŋaŋaŋ?</b> <i>N</i> grey-crowned
right	21	babbler (bird).
right	22	<b>guḷga?</b> <i>N</i> greedy. <i>Inch</i> <b>guḷga?-ḓi-</b>,
right	23	as in <b>guḷga?-ḓi-ri + ŋay ŋaṱaa-gu</b>
right	24	He is greedy for food (Dative).
right	25	<b>guḷiban, guḷiwan</b> <i>N</i> red-collared
right	26	lorikeet. <i>Syn</i> <b>ḷindirič</b>.
right	27	<b>guḷiči</b> <i>N</i> shit (this word is
right	28	ruder than <b>ḓuri</b>) <b>guḷiči-ḍiku</b>
right	29	(see <b>ḍiku</b>).
right	30	<b>guḷiriḷiri?</b> <i>N</i> a tree with sharp
right	31	leaves, <i>Bossiae bossiaeoides</i>.
right	32	Often confused with <b>ḷiriḷiri?</b>.
right	33	<i>Cogn:</i> Ngandi (gu-)<b>ḷiriḷiri?</b>.
right	34	<b>guḷiwan</b> <i>N</i> See <b>guḷiban</b>.
right	35	<b>guḷku</b> <i>N</i> many. <b>guḷku-miri</b> many
right	36	times.
right	37	<b>guḷŋgu?-yu-</b> <i>V5intr</i> to go away.
right	38	<b>guḷuč</b> <i>N</i> clothes (loanword).
right	39	<b>guḷuk</b> <i>N</i> neck, throat.
right	40	<b>guḷun</b> <i>N</i> belly; palm of hand,
right	41	sole of foot. <b>guḷun-miri</b>
right	42	pregnant.
