column_id	line_number	text
header		aniqsaaqtit-
header		anuqsru-
left	1	<b>aniqsaaqtit-</b> <i>vt.</i> to resuscitate, to bring to life again.
left	2	<b>aniqsaluk-</b> <i>vi.</i> to pant. <i>See:</i> <b>aniġnitchiaq-</b>.
left	3	<b>aniqsraaqtuq-</b> <i>vt.</i> to threaten.
left	4	<b>anit-</b> <i>vt</i>. to expel, to send away, to throw out. <i>Variant:</i>
left	5	<b>anitqataq-</b>.
left	6	<b>anitmuk-</b> <i>vi.</i> to travel outward, to move outward.
left	7	<b>anitmun</b> <i>pos.adv.</i> outward, away from a central
left	8	point. <i>Syn:</i> <b>siḷatmun</b>.
left	9	<b>anitqataq-</b> <i>vt.</i> to eject (by force). <b>Putum</b>
left	10	<b>anitqataġaa imiqtuaq.</b> Putu ejected the drunk
left	11	person. <i>Variant:</i> <b>anit-</b>.
left	12	<b>aniu</b> <i>n.</i> snow, hard packed snow. <i>Syn:</i> <b>apun</b>.
left	13	<b>aniuvak</b> <i>n.</i> steep snow bank. <i>Syn:</i> <b>qimuagruk;</b>
left	14	<b>apitchiq.</b>
left	15	<b>annaa</b> <i>excl.</i> expression of pain, sorrow,
left	16	disappointment. <i>Syn:</i> <b>araummaa! ; arii!</b>
left	17	<i>Variant:</i> <b>annii</b>.
left	18	"<b>annaatuk</b> <i>excl.</i> ""Poor thing!""."
left	19	<b>annagusimaaq-</b> <i>vi.</i> to be sluggish, to be slow
left	20	because body feels heavy or is sick. <i>Variant:</i>
left	21	<b>annagusrimaaq-</b>.
left	22	<b>annagviksraq</b> <i>n.</i> escape, way out.
left	23	<b>annai-</b> <i>vt.</i> to let something escape, to let it get away.
left	24	<b>Putum akłaq annaigaa.</b> Putu let the grizzly
left	25	get away. <b>Putu annairuq iqaluŋmik</b>
left	26	<b>niksianikkaluaqługu.</b> Putu let the fish escape
left	27	although he had already hooked it.
left	28	<b>annak-</b> <i>vi.</i> to escape danger. <b>Atqaqtitkaatŋa</b>
left	29	<b>igalikun aasriiñ annaktitluŋa.</b> They let me
left	30	down through a window and I escaped.
left	31	<b>annaktiq-</b> <i>vi.</i> to escape from danger to safety or
left	32	security (e.g. child huddling with mother when
left	33	feeling insecure). <i>Syn:</i> <b>illuktiq-</b>.
left	34	<b>annauma-</b> <i>vi.</i> to be safe, to be saved.
left	35	<b>annaumałiq</b> <i>n.</i> salvation; security. <i>Syn:</i>
left	36	<b>anniqsuił̣iq; anniqsuġiaq</b>.
left	37	<b>annauti-</b> <i>vt.</i> to rescue. <i>Syn:</i> <b>anniqsuq-</b>.
left	38	<b>anniaq</b> <i>n.</i> wound, hurt. <i>Variant:</i> <b>atniaq</b>.
left	39	<b>anniġi-</b> <i>vt.</i> to treasure, to value very much.
left	40	<b>anniġñaq-</b> <i>vi.</i> 1) to be sick. <i>Variant:</i> <b>atniġñaq-</b>.
left	41	2) to be invaluable, to be priceless. <i>Syn:</i>
left	42	<b>akisuruaq</b>. <i>Variant:</i> <b>anniqñaq</b>.
left	43	<b>anniġñaun</b> <i>n.</i> sickness, disease. <i>Variant:</i> <b>atniġñaun</b>.
left	44	<b>annii</b> <i>excl.</i> expression of pain, or disappointment. <i>Syn:</i>
left	45	<b>araummaa! ; arii!</b> <i>Variant:</i> <b>annaa</b>.
left	46	<b>anniḷuk-</b> <i>vi.</i> to have acute pain, to be aching, to have
left	47	discomfort. <i>See:</i> <b>saŋniuq-</b>. <i>Variant:</i> <b>atniḷuk-</b>.
left	48	<b>anniq-</b> <i>vi.</i> to hurt. <i>Variant:</i> <b>atniq-</b>.
left	49	<b>anniqñaq-</b> <i>vi.</i> to be invaluable, to be priceless.
left	50	<b>Qitunġatka anniqñaqtut uvamnun.</b> My
left	51	children are invaluable to me. <i>Syn:</i> <b>akisuruaq-</b>.
left	52	<i>Variant:</i> <b>atniġñaq-</b>.
left	53	<b>anniqsuġiaq</b> <i>n.</i> salvation (ongoing process). <i>Syn:</i>
left	54	<b>anniqsuił̣iq; annaumałiq</b>.
right	1	<b>anniqsuił̣iq</b> <i>n.</i> salvation (moment of rescuing). <i>Syn:</i>
right	2	<b>anniqsuġiaq; annaumałiq</b>.
right	3	<b>anniqsuq-</b> <i>vt.</i> 1) to assist. 2) to rescue; rescue, to ~ ;
right	4	save, to ~. <i>Syn:</i> <b>annauti-</b>.
right	5	<b>anniqsuqti</b> <i>n.</i> rescuer, savior. <i>See:</i> <b>patchisaiqsi</b>.
right	6	<b>anniqsuqti akiqsruutaurauq</b> <i>n.</i> Messiah, Christ.
right	7	<i>Lit:</i> 'the savior who had been promised'. <i>Syn:</i>
right	8	<b>anniqsuqti</b>.
right	9	<b>anniqsraq-</b> <i>vi.</i> to be selfish, to be unwilling to share,
right	10	to be stingy. <i>Syn:</i> <b>iġḷiktu-; miġvigi-; siqña-</b>.
right	11	<b>annisi-</b> <i>vt.</i> to take someone or something out, to
right	12	accompany someone out. <i>Variant:</i> <b>annitri-</b>.
right	13	<b>annitchiq</b> <i>n.</i> penalty, fine.
right	14	<b>anniumman</b> <i>n.</i> empathy. <i>Variant:</i> <b>atniumman</b>.
right	15	<b>anniutchiq-</b> <i>vi.</i> to experience enduring pain. <i>Syn:</i>
right	16	<b>kakivruutchiq-</b>. <i>Variant:</i> <b>atniutchiq-</b>.
right	17	<b>anniutkutaq</b> <i>n.</i> 1) protection pad (to prevent injury).
right	18	<i>Variant:</i> <b>atniutkutaq</b>. 2) fender (alongside a
right	19	ship). <i>Variant:</i> <b>atniyaitkutaq</b>.
right	20	<b>anniuttaq</b> <i>n.</i> chronic pain, persistent pain. <i>Variant:</i>
right	21	<b>atniuttaq</b>.
right	22	<b>anniuyumman</b> <i>n.</i> insult. <i>Variant:</i> <b>atniuyumman</b>.
right	23	<b>annivaktaq-</b> <i>vi.</i> to have acute pain; to experience
right	24	colic. <i>See:</i> <b>saŋniuq-</b>. <i>Variant:</i> <b>atnivaktaq-</b>.
right	25	<b>annivik</b> <i>n.</i> place of birth.
right	26	<b>anniviḷił̣iaq</b> <i>n.</i> birthday. <i>See:</i> <b>aniḷġatałiq</b>.
right	27	<b>anniviḷit-</b> <i>vi.</i> to celebrate a birthday, to have a
right	28	birthday.
right	29	<b>anniya-</b> <i>vi.</i> to be tender to touch, to be sore; to injure
right	30	easily. <i>Variant:</i> <b>atniya-</b>.
right	31	<b>annut- (C)</b> <i>vi.</i> to frown, to pout.
right	32	<b>anŋik</b> <i>n.</i> patch on boot sole.
right	33	<b>anŋik-</b> <i>vt.</i> to patch a boot sole.
right	34	<b>anŋiqpak</b> <i>n.</i> modern style boots.
right	35	<b>anŋun (C)</b> <i>n.</i> 1) pitch (for caulking boat). 2) fuel for
right	36	stove.
right	37	<b>anu</b> <i>n.</i> 1) harness. 2) mitten strings. <i>Syn:</i> <b>agluuttaq</b>.
right	38	3) arm-sling. <i>See:</i> <b>aaqsuuttaq</b>.
