column_id	line_number	text
header		27
left	1	<b>ʔuʔ.dhən.ʔi</b> <i>nn.</i> spirit (f.); <i>syn.</i> <b>tur.jən.ʔi</b>
left	2	<b>ʔuk.nəm</b> <i>nt.</i> five days hence; <i>syn.</i> <b>ʔik.səy,</b>
left	3	<b>ŋhi.sə</b>
left	4	<b>ʔut.tər</b> <i>n.</i> north (<N)
left	5	<b>ʔun.cu.lawʔ-</b> <i>vt.</i> suggest wrongdoing, tempt;
left	6	<i>syn.</i> <b>thyonh-</b>
left	7	<b>ʔun.tənʔ-</b> <i>vt.</i> root, dig in earth (pig)
left	8	<b>ʔun.dhu.luʔ</b> <i>n.</i> grass (sp.)
left	9	<b>ʔup-</b> <i>vat.</i> be covered (opening); cover mouth
left	10	(esp. with hand)
left	11	<b>ʔupu(ʔ)-</b> <i>vit.</i> hold within (hands, mouth, etc.)
left	12	<b>doh hayʔtiteʔ ŋakayʔ ʔuputeʔnaŋcə</b>
left	13	Why are you clasping (my hand)ʔ
left	14	<b>ʔup.ʔaŋ</b> <i>n.</i> fast, hibernation
left	15	<b>ʔup.ʔaŋ kaʔ-</b> <i>vi.</i> fast, abstain from food
left	16	<b>ʔup.ʔaŋ payh-</b> <i>vi.</i> end hibernation
left	17	<b>dhoŋʔ tenpay ʔupʔaŋ payhʔakay dyah</b>
left	18	<b>lyaʔa</b> Frogs return from hibernation today,
left	19	they come around again.
left	20	<b>ʔup.ʔaŋ</b> <i>nn.</i> place (cos.), in underworld,
left	21	below <b>ʔanya cyanyarraŋ</b>
left	22	<b>ʔum</b> <i>n.</i> egg
left	23	<b>ʔum-</b> <i>vi.</i> fester (wound)
left	24	<b>ʔum-</b> <i>vt.</i> lay egg
left	25	<b>waʔʔi ʔum ʔumnəw</b> Birds lay eggs.
left	26	<b>ʔum.kliʔ</b> <i>n.</i> pus
left	27	<b>ʔaŋhaŋʔ naʔto ʔumkliʔ syawʔa</b> Much
left	28	pus came from the body.
left	29	<b>ʔum.parʔ.gu</b> <i>n.</i> plant (sp.), species of taro
left	30	with tuber
left	31	<b>ʔum.purʔ.sayʔ</b> <i>n.</i> tree (sp.), with piquant
left	32	fruit
left	33	<b>ʔumʔ-</b> <i>vat.</i> be, become narrow, pressed
left	34	together (as petals in bud); close in,
left	35	enclose, entrap (inside)
left	36	<b>ʔi lyam mes ʔumʔto kheʔto dyah</b>
left	37	<b>thyahʔa</b> This path was narrow at first,
left	38	now it has widened.
left	39	<b>thyap ʔowʔ meʔsagəʔi ʔumʔtitaŋʔ</b>
left	40	<b>khayʔathəy</b> Snap! The bamboo shut him
left	41	inside.
left	42	<b>yomkayʔ ʔumʔʔalaŋʔsu weʔsəy</b>
right	1	<b>ŋoysəy mantaleʔ toŋʔti jhyurhaŋʔ</b>
right	2	<b>khayʔalaŋʔsu</b> We closed in on the bear
right	3	from the left and right, men completely
right	4	surrounding it in the bushes.
right	5	<b>ʔumh-</b> <i>vt.</i> keep inside container, keep in leaf
right	6	basket, artificially ripen (bananas, etc., in
right	7	leaf basket)
right	8	<b>ʔumhu-</b> <i>vt.</i> keep in mouth, eat with mouth
right	9	closed
right	10	<b>ʔumhuti jeʔʔu</b> Eat with your mouth shut!
right	11	<b>ʔuy-</b> <i>vai.</i> be smoky, hang around, circle (esp.
right	12	smoke)
right	13	<b>ʔileʔ mutti kuʔtakti ʔuyti muʔə</b> By
right	14	lighting this make smoke hang around (to
right	15	dispel insects).
right	16	<b>ʔuyu-</b> <i>vi.</i> drift (cloud, smoke); <i>part. syn.</i>
right	17	<b>ʔoyo-</b> (see also <b>kuy-, koy-</b>)
right	18	<b>ʔuy.liŋ dhuy.liŋ</b> <i>onom.</i> rise (smoke)
right	19	<b>ʔuyh.le</b> <i>nt.</i> formerly (<N <b>uhile</b>)
right	20	<b>ʔurʔ-</b> <i>vt.</i> push up underneath, cause to bulge,
right	21	soil), raise skin
right	22	<b>dolʔʔi siŋʔkoʔ pun ʔurʔnəw</b> Grubs push
right	23	up the bark.
right	24	<b>ʔurh-</b> <i>vi.</i> bulge, protrude (esp. object in bag)
right	25	<b>dohteʔ ʔurhti latnəw</b> What are you
right	26	carrying that bulgesʔ
right	27	<b>ʔulʔ-</b> <i>vit.</i> smoulder, give off smoke, drive out
right	28	or off with smoke, offer incense
right	29	<b>səykayʔ hmeʔʔi ʔulʔti satsa</b> Porcupines
right	30	are killed by smoking them out (of their
right	31	burrows).
right	32	<b>hmeʔ mutti ʔulʔti yaŋ runʔti muʔə</b>
right	33	Continue driving off the flies by lighting
right	34	fires.
right	35	<b>ʔus</b> <i>n.</i> crop (of bird)
right	36	<b>ʔus-</b> <i>vi.</i> whistle to call, or when puffed;
right	37	<i>part. syn.</i> <b>khuyk-, huyk-</b> (see also <b>suyk-</b>)
right	38	<b>ʔus.laŋ.(ra.ni)</b> <i>nn.</i> goddess (sp.), of
right	39	underworld - whistles to warn shaman
right	40	<b>ʔuh</b> <i>pn.</i> Demonstrative (Remote Distal); that
right	41	(in far distance, out of sight); <i>syn.</i> <b>ʔuʔ;</b>
right	42	<i>part. syn.</i> <b>ʔu</b>
right	43	<b>ʔuh tiʔkhaleʔ latti ʔalʔʔo</b> It was taken to
